Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1973, 6, -0.057, , -0.048, -0.041, -0.055
1973, 7, -0.097, , -0.048, -0.041, -0.055
1973, 8, -0.075, , -0.048, -0.041, -0.055
1973, 9, -0.131, , -0.048, -0.041, -0.055
1973, 10, -0.089, , -0.048, -0.040, -0.055
1973, 11, -0.088, , -0.047, -0.040, -0.055
1973, 12, -0.065, , -0.047, -0.040, -0.054
1974, 1, -0.010, , -0.047, -0.040, -0.054
1974, 2, -0.119, , -0.047, -0.040, -0.054
1974, 3, 0.023, , -0.047, -0.040, -0.054
1974, 4, -0.010, , -0.047, -0.039, -0.054
1974, 5, -0.069, , -0.046, -0.039, -0.054
1974, 6, -0.032, , -0.046, -0.039, -0.054
1974, 7, -0.072, , -0.046, -0.039, -0.053
1974, 8, -0.063, , -0.046, -0.039, -0.053
1974, 9, -0.030, , -0.046, -0.039, -0.053
1974, 10, -0.038, , -0.046, -0.038, -0.053
1974, 11, -0.040, , -0.045, -0.038, -0.053
1974, 12, -0.086, , -0.045, -0.038, -0.053
1975, 1, -0.135, , -0.045, -0.038, -0.052
1975, 2, -0.070, , -0.045, -0.038, -0.052
1975, 3, -0.032, , -0.045, -0.038, -0.052
1975, 4, -0.026, , -0.045, -0.037, -0.052
1975, 5, -0.106, , -0.045, -0.037, -0.052
1975, 6, -0.069, , -0.044, -0.037, -0.052
1975, 7, -0.084, , -0.044, -0.037, -0.052
1975, 8, -0.078, , -0.044, -0.037, -0.051
1975, 9, -0.076, , -0.044, -0.037, -0.051
1975, 10, -0.096, , -0.044, -0.036, -0.051
1975, 11, -0.130, , -0.044, -0.036, -0.051
1975, 12, -0.154, , -0.043, -0.036, -0.051
1976, 1, -0.123, , -0.043, -0.036, -0.051
1976, 2, -0.079, , -0.043, -0.036, -0.050
1976, 3, -0.136, , -0.043, -0.035, -0.050
1976, 4, -0.068, , -0.043, -0.035, -0.050
1976, 5, -0.075, , -0.043, -0.035, -0.050
1976, 6, -0.084, , -0.042, -0.035, -0.050
1976, 7, 0.013, , -0.042, -0.035, -0.050
1976, 8, -0.008, , -0.042, -0.035, -0.050
1976, 9, -0.006, , -0.042, -0.034, -0.049
1976, 10, -0.016, , -0.042, -0.034, -0.049
1976, 11, -0.006, , -0.042, -0.034, -0.049
1976, 12, -0.001, , -0.041, -0.034, -0.049
1977, 1, -0.050, , -0.041, -0.034, -0.049
1977, 2, -0.146, , -0.041, -0.034, -0.049
1977, 3, -0.203, , -0.041, -0.033, -0.048
1977, 4, -0.166, , -0.041, -0.033, -0.048
1977, 5, -0.133, , -0.041, -0.033, -0.048
1977, 6, -0.093, , -0.040, -0.033, -0.048
1977, 7, -0.115, , -0.040, -0.033, -0.048
1977, 8, -0.066, , -0.040, -0.033, -0.048
1977, 9, -0.042, , -0.040, -0.032, -0.048
1977, 10, -0.062, , -0.040, -0.032, -0.047
1977, 11, -0.064, , -0.040, -0.032, -0.047
1977, 12, -0.029, , -0.040, -0.032, -0.047
1978, 1, 0.090, , -0.039, -0.032, -0.047
1978, 2, 0.024, , -0.039, -0.032, -0.047
1978, 3, 0.074, , -0.039, -0.031, -0.047
1978, 4, 0.041, , -0.039, -0.031, -0.046
1978, 5, -0.042, , -0.039, -0.031, -0.046
1978, 6, -0.127, , -0.039, -0.031, -0.046
1978, 7, -0.094, , -0.038, -0.031, -0.046
1978, 8, -0.057, , -0.038, -0.031, -0.046
1978, 9, -0.073, , -0.038, -0.030, -0.046
1978, 10, -0.032, , -0.038, -0.030, -0.046
1978, 11, -0.034, , -0.038, -0.030, -0.045
1978, 12, -0.105, , -0.038, -0.030, -0.045
1979, 1, 0.005, , -0.037, -0.030, -0.045
1979, 2, -0.040, , -0.037, -0.030, -0.045
1979, 3, -0.014, , -0.037, -0.029, -0.045
1979, 4, -0.078, , -0.037, -0.029, -0.045
1979, 5, -0.051, , -0.037, -0.029, -0.044
1979, 6, -0.087, , -0.037, -0.029, -0.044
1979, 7, -0.091, , -0.036, -0.029, -0.044
1979, 8, -0.075, , -0.036, -0.029, -0.044
1979, 9, -0.064, , -0.036, -0.028, -0.044
1979, 10, -0.041, , -0.036, -0.028, -0.044
1979, 11, -0.070, , -0.036, -0.028, -0.044
1979, 12, -0.024, , -0.036, -0.028, -0.043
1980, 1, 0.057, , -0.035, -0.028, -0.043
1980, 2, 0.122, , -0.035, -0.027, -0.043
1980, 3, 0.017, , -0.035, -0.027, -0.043
1980, 4, -0.053, , -0.035, -0.027, -0.043
1980, 5, -0.048, , -0.035, -0.027, -0.043
1980, 6, -0.054, , -0.035, -0.027, -0.042
1980, 7, -0.072, , -0.034, -0.027, -0.042
1980, 8, -0.014, , -0.034, -0.026, -0.042
1980, 9, -0.039, , -0.034, -0.026, -0.042
1980, 10, -0.053, , -0.034, -0.026, -0.042
1980, 11, -0.088, , -0.034, -0.026, -0.042
1980, 12, -0.041, , -0.034, -0.026, -0.042
1981, 1, -0.010, , -0.034, -0.026, -0.041
1981, 2, -0.076, , -0.033, -0.025, -0.041
1981, 3, -0.041, , -0.033, -0.025, -0.041
1981, 4, -0.065, , -0.033, -0.025, -0.041
1981, 5, -0.057, , -0.033, -0.025, -0.041
1981, 6, -0.090, , -0.033, -0.025, -0.041
1981, 7, -0.051, , -0.033, -0.025, -0.041
1981, 8, -0.084, , -0.032, -0.024, -0.040
1981, 9, -0.091, , -0.032, -0.024, -0.040
1981, 10, -0.050, , -0.032, -0.024, -0.040
1981, 11, 0.010, , -0.032, -0.024, -0.040
1981, 12, -0.022, , -0.032, -0.024, -0.040
1982, 1, -0.019, , -0.032, -0.024, -0.040
1982, 2, -0.034, , -0.031, -0.023, -0.039
1982, 3, 0.077, , -0.031, -0.023, -0.039
1982, 4, 0.066, , -0.031, -0.023, -0.039
1982, 5, 0.037, , -0.031, -0.023, -0.039
1982, 6, 0.014, , -0.031, -0.023, -0.039
1982, 7, -0.030, , -0.031, -0.023, -0.039
1982, 8, -0.011, , -0.030, -0.022, -0.039
1982, 9, 0.061, , -0.030, -0.022, -0.038
1982, 10, 0.054, , -0.030, -0.022, -0.038
1982, 11, 0.186, , -0.030, -0.022, -0.038
1982, 12, 0.109, , -0.030, -0.022, -0.038
1983, 1, 0.188, , -0.030, -0.022, -0.038
1983, 2, 0.244, , -0.029, -0.021, -0.038
1983, 3, 0.260, , -0.029, -0.021, -0.037
1983, 4, 0.151, , -0.029, -0.021, -0.037
1983, 5, 0.101, , -0.029, -0.021, -0.037
1983, 6, 0.102, , -0.029, -0.021, -0.037
1983, 7, 0.098, , -0.029, -0.020, -0.037
1983, 8, 0.105, , -0.029, -0.020, -0.037
1983, 9, 0.171, , -0.028, -0.020, -0.037
1983, 10, 0.112, , -0.028, -0.020, -0.036
1983, 11, 0.116, , -0.028, -0.020, -0.036
1983, 12, 0.093, , -0.028, -0.020, -0.036
1984, 1, 0.029, , -0.028, -0.019, -0.036
1984, 2, -0.043, , -0.028, -0.019, -0.036
1984, 3, -0.023, , -0.027, -0.019, -0.036
1984, 4, -0.078, , -0.027, -0.019, -0.035
1984, 5, -0.066, , -0.027, -0.019, -0.035
1984, 6, -0.008, , -0.027, -0.019, -0.035
1984, 7, 0.050, , -0.027, -0.018, -0.035
1984, 8, 0.038, , -0.027, -0.018, -0.035
1984, 9, 0.073, , -0.026, -0.018, -0.035
1984, 10, -0.029, , -0.026, -0.018, -0.035
1984, 11, 0.042, , -0.026, -0.018, -0.034
1984, 12, 0.008, , -0.026, -0.018, -0.034
1985, 1, -0.041, , -0.026, -0.017, -0.034
1985, 2, -0.101, , -0.026, -0.017, -0.034
1985, 3, -0.099, , -0.025, -0.017, -0.034
1985, 4, -0.050, , -0.025, -0.017, -0.034
1985, 5, -0.091, , -0.025, -0.017, -0.034
1985, 6, -0.026, , -0.025, -0.017, -0.033
1985, 7, -0.045, , -0.025, -0.016, -0.033
1985, 8, -0.063, , -0.025, -0.016, -0.033
1985, 9, -0.012, , -0.024, -0.016, -0.033
1985, 10, -0.038, , -0.024, -0.016, -0.033
1985, 11, -0.034, , -0.024, -0.016, -0.033
1985, 12, -0.053, , -0.024, -0.016, -0.032
1986, 1, -0.019, , -0.024, -0.015, -0.032
1986, 2, 0.119, , -0.024, -0.015, -0.032
1986, 3, 0.108, , -0.023, -0.015, -0.032
1986, 4, 0.005, , -0.023, -0.015, -0.032
1986, 5, -0.033, , -0.023, -0.015, -0.032
1986, 6, -0.044, , -0.023, -0.014, -0.032
1986, 7, -0.014, , -0.023, -0.014, -0.031
1986, 8, -0.011, , -0.023, -0.014, -0.031
1986, 9, -0.006, , -0.023, -0.014, -0.031
1986, 10, 0.002, , -0.022, -0.014, -0.031
1986, 11, 0.004, , -0.022, -0.014, -0.031
1986, 12, 0.026, , -0.022, -0.013, -0.031
1987, 1, -0.077, , -0.022, -0.013, -0.030
1987, 2, -0.021, , -0.022, -0.013, -0.030
1987, 3, -0.029, , -0.022, -0.013, -0.030
1987, 4, -0.068, , -0.021, -0.013, -0.030
1987, 5, 0.025, , -0.021, -0.013, -0.030
1987, 6, -0.035, , -0.021, -0.012, -0.030
1987, 7, -0.011, , -0.021, -0.012, -0.030
1987, 8, 0.029, , -0.021, -0.012, -0.029
1987, 9, -0.012, , -0.021, -0.012, -0.029
1987, 10, 0.011, , -0.020, -0.012, -0.029
1987, 11, 0.024, , -0.020, -0.012, -0.029
1987, 12, -0.004, , -0.020, -0.011, -0.029
1988, 1, -0.065, , -0.020, -0.011, -0.029
1988, 2, -0.037, , -0.020, -0.011, -0.029
1988, 3, -0.057, , -0.020, -0.011, -0.028
1988, 4, 0.002, , -0.019, -0.011, -0.028
1988, 5, -0.075, , -0.019, -0.011, -0.028
1988, 6, -0.127, , -0.019, -0.010, -0.028
1988, 7, -0.078, , -0.019, -0.010, -0.028
1988, 8, -0.066, , -0.019, -0.010, -0.028
1988, 9, -0.061, , -0.019, -0.010, -0.027
1988, 10, -0.050, , -0.018, -0.010, -0.027
1988, 11, -0.094, , -0.018, -0.009, -0.027
1988, 12, -0.117, , -0.018, -0.009, -0.027
1989, 1, -0.172, , -0.018, -0.009, -0.027
1989, 2, -0.152, , -0.018, -0.009, -0.027
1989, 3, -0.050, , -0.018, -0.009, -0.027
1989, 4, -0.029, , -0.018, -0.009, -0.026
1989, 5, -0.045, , -0.017, -0.008, -0.026
1989, 6, -0.023, , -0.017, -0.008, -0.026
1989, 7, -0.042, , -0.017, -0.008, -0.026
1989, 8, 0.007, , -0.017, -0.008, -0.026
1989, 9, 0.003, , -0.017, -0.008, -0.026
1989, 10, -0.032, , -0.017, -0.008, -0.026
1989, 11, -0.012, , -0.016, -0.007, -0.025
1989, 12, 0.002, , -0.016, -0.007, -0.025
1990, 1, -0.041, , -0.016, -0.007, -0.025
1990, 2, -0.091, , -0.016, -0.007, -0.025
1990, 3, -0.081, , -0.016, -0.007, -0.025
1990, 4, 0.008, , -0.016, -0.007, -0.025
1990, 5, -0.011, , -0.015, -0.006, -0.024
1990, 6, -0.035, , -0.015, -0.006, -0.024
1990, 7, 0.001, , -0.015, -0.006, -0.024
1990, 8, 0.016, , -0.015, -0.006, -0.024
1990, 9, 0.009, , -0.015, -0.006, -0.024
1990, 10, -0.016, , -0.015, -0.006, -0.024
1990, 11, -0.046, , -0.014, -0.005, -0.024
1990, 12, -0.068, , -0.014, -0.005, -0.023
1991, 1, -0.089, , -0.014, -0.005, -0.023
1991, 2, -0.037, , -0.014, -0.005, -0.023
1991, 3, 0.007, , -0.014, -0.005, -0.023
1991, 4, -0.114, , -0.014, -0.004, -0.023
1991, 5, -0.115, , -0.013, -0.004, -0.023
1991, 6, -0.038, , -0.013, -0.004, -0.022
1991, 7, -0.017, , -0.013, -0.004, -0.022
1991, 8, -0.026, , -0.013, -0.004, -0.022
1991, 9, -0.003, , -0.013, -0.004, -0.022
1991, 10, 0.029, , -0.013, -0.003, -0.022
1991, 11, -0.030, , -0.013, -0.003, -0.022
1991, 12, 0.011, , -0.012, -0.003, -0.022
1992, 1, 0.014, , -0.012, -0.003, -0.021
1992, 2, 0.146, , -0.012, -0.003, -0.021
1992, 3, 0.166, , -0.012, -0.003, -0.021
1992, 4, 0.054, , -0.012, -0.002, -0.021
1992, 5, 0.053, , -0.012, -0.002, -0.021
1992, 6, 0.026, , -0.011, -0.002, -0.021
1992, 7, 0.013, , -0.011, -0.002, -0.021
1992, 8, 0.019, , -0.011, -0.002, -0.020
1992, 9, -0.006, , -0.011, -0.002, -0.020
1992, 10, 0.051, , -0.011, -0.001, -0.020
1992, 11, 0.016, , -0.011, -0.001, -0.020
1992, 12, 0.035, , -0.010, -0.001, -0.020
1993, 1, 0.118, , -0.010, -0.001, -0.020
1993, 2, 0.131, , -0.010, -0.001, -0.019
1993, 3, 0.068, , -0.010, -0.000, -0.019
1993, 4, 0.005, , -0.010, -0.000, -0.019
1993, 5, 0.059, , -0.010, -0.000, -0.019
1993, 6, 0.038, , -0.009, 0.000, -0.019
1993, 7, 0.031, , -0.009, 0.000, -0.019
1993, 8, 0.013, , -0.009, 0.000, -0.019
1993, 9, -0.006, , -0.009, 0.001, -0.018
1993, 10, 0.026, , -0.009, 0.001, -0.018
1993, 11, 0.018, , -0.009, 0.001, -0.018
1993, 12, -0.029, , -0.008, 0.001, -0.018
1994, 1, -0.056, , -0.008, 0.001, -0.018
1994, 2, -0.015, , -0.008, 0.001, -0.018
1994, 3, -0.047, , -0.008, 0.002, -0.018
1994, 4, -0.044, , -0.008, 0.002, -0.017
1994, 5, -0.039, , -0.008, 0.002, -0.017
1994, 6, -0.048, , -0.007, 0.002, -0.017
1994, 7, -0.014, , -0.007, 0.002, -0.017
1994, 8, -0.051, , -0.007, 0.002, -0.017
1994, 9, -0.052, , -0.007, 0.003, -0.017
1994, 10, -0.028, , -0.007, 0.003, -0.016
1994, 11, -0.055, , -0.007, 0.003, -0.016
1994, 12, -0.025, , -0.007, 0.003, -0.016
1995, 1, 0.164, , -0.006, 0.003, -0.016
1995, 2, 0.061, , -0.006, 0.003, -0.016
1995, 3, 0.172, , -0.006, 0.004, -0.016
1995, 4, 0.020, , -0.006, 0.004, -0.016
1995, 5, 0.025, , -0.006, 0.004, -0.015
1995, 6, -0.005, , -0.006, 0.004, -0.015
1995, 7, 0.004, , -0.005, 0.004, -0.015
1995, 8, 0.019, , -0.005, 0.005, -0.015
1995, 9, 0.018, , -0.005, 0.005, -0.015
1995, 10, -0.007, , -0.005, 0.005, -0.015
1995, 11, -0.042, , -0.005, 0.005, -0.015
1995, 12, -0.010, , -0.005, 0.005, -0.014
1996, 1, -0.055, , -0.004, 0.005, -0.014
1996, 2, 0.103, , -0.004, 0.006, -0.014
1996, 3, 0.056, , -0.004, 0.006, -0.014
1996, 4, -0.027, , -0.004, 0.006, -0.014
1996, 5, -0.002, , -0.004, 0.006, -0.014
1996, 6, -0.041, , -0.004, 0.006, -0.013
1996, 7, -0.011, , -0.003, 0.006, -0.013
1996, 8, -0.018, , -0.003, 0.007, -0.013
1996, 9, -0.005, , -0.003, 0.007, -0.013
1996, 10, -0.031, , -0.003, 0.007, -0.013
1996, 11, -0.050, , -0.003, 0.007, -0.013
1996, 12, 0.036, , -0.003, 0.007, -0.013
1997, 1, 0.143, , -0.002, 0.007, -0.012
1997, 2, -0.038, , -0.002, 0.008, -0.012
1997, 3, -0.036, , -0.002, 0.008, -0.012
1997, 4, -0.077, , -0.002, 0.008, -0.012
1997, 5, 0.003, , -0.002, 0.008, -0.012
1997, 6, 0.044, , -0.002, 0.008, -0.012
1997, 7, 0.028, , -0.002, 0.009, -0.012
1997, 8, 0.072, , -0.001, 0.009, -0.011
1997, 9, 0.057, , -0.001, 0.009, -0.011
1997, 10, 0.104, , -0.001, 0.009, -0.011
1997, 11, 0.208, , -0.001, 0.009, -0.011
1997, 12, 0.161, , -0.001, 0.009, -0.011
1998, 1, 0.185, , -0.001, 0.010, -0.011
1998, 2, 0.290, , -0.000, 0.010, -0.010
1998, 3, 0.108, , -0.000, 0.010, -0.010
1998, 4, 0.065, , -0.000, 0.010, -0.010
1998, 5, 0.063, , 0.000, 0.010, -0.010
1998, 6, 0.075, , 0.000, 0.010, -0.010
1998, 7, 0.028, , 0.000, 0.011, -0.010
1998, 8, 0.041, , 0.001, 0.011, -0.010
1998, 9, 0.047, , 0.001, 0.011, -0.009
1998, 10, -0.035, , 0.001, 0.011, -0.009
1998, 11, -0.020, , 0.001, 0.011, -0.009
1998, 12, -0.109, , 0.001, 0.011, -0.009
1999, 1, -0.070, , 0.001, 0.012, -0.009
1999, 2, -0.060, , 0.002, 0.012, -0.009
1999, 3, 0.006, , 0.002, 0.012, -0.009
1999, 4, -0.039, , 0.002, 0.012, -0.008
1999, 5, -0.057, , 0.002, 0.012, -0.008
1999, 6, -0.031, , 0.002, 0.013, -0.008
1999, 7, -0.025, , 0.002, 0.013, -0.008
1999, 8, -0.049, , 0.003, 0.013, -0.008
1999, 9, -0.031, , 0.003, 0.013, -0.008
1999, 10, -0.055, , 0.003, 0.013, -0.008
1999, 11, -0.052, , 0.003, 0.013, -0.007
1999, 12, -0.139, , 0.003, 0.014, -0.007
2000, 1, -0.094, , 0.003, 0.014, -0.007
2000, 2, 0.058, , 0.004, 0.014, -0.007
2000, 3, -0.005, , 0.004, 0.014, -0.007
2000, 4, -0.025, , 0.004, 0.014, -0.007
2000, 5, -0.038, , 0.004, 0.014, -0.006
2000, 6, 0.014, , 0.004, 0.015, -0.006
2000, 7, -0.034, , 0.004, 0.015, -0.006
2000, 8, -0.029, , 0.004, 0.015, -0.006
2000, 9, -0.010, , 0.005, 0.015, -0.006
2000, 10, -0.005, , 0.005, 0.015, -0.006
2000, 11, -0.070, , 0.005, 0.015, -0.006
2000, 12, -0.097, , 0.005, 0.016, -0.005
2001, 1, -0.057, , 0.005, 0.016, -0.005
2001, 2, -0.052, , 0.005, 0.016, -0.005
2001, 3, -0.000, , 0.006, 0.016, -0.005
2001, 4, -0.080, , 0.006, 0.016, -0.005
2001, 5, -0.003, , 0.006, 0.017, -0.005
2001, 6, -0.030, , 0.006, 0.017, -0.005
2001, 7, -0.013, , 0.006, 0.017, -0.004
2001, 8, -0.038, , 0.006, 0.017, -0.004
2001, 9, -0.013, , 0.007, 0.017, -0.004
2001, 10, -0.019, , 0.007, 0.017, -0.004
2001, 11, 0.014, , 0.007, 0.018, -0.004
2001, 12, -0.038, , 0.007, 0.018, -0.004
2002, 1, -0.059, , 0.007, 0.018, -0.003
2002, 2, -0.084, , 0.007, 0.018, -0.003
2002, 3, -0.052, , 0.008, 0.018, -0.003
2002, 4, -0.039, , 0.008, 0.018, -0.003
2002, 5, -0.062, , 0.008, 0.019, -0.003
2002, 6, -0.045, , 0.008, 0.019, -0.003
2002, 7, -0.004, , 0.008, 0.019, -0.003
2002, 8, -0.001, , 0.008, 0.019, -0.002
2002, 9, 0.017, , 0.009, 0.019, -0.002
2002, 10, 0.011, , 0.009, 0.019, -0.002
2002, 11, 0.056, , 0.009, 0.020, -0.002
2002, 12, 0.115, , 0.009, 0.020, -0.002
2003, 1, 0.020, , 0.009, 0.020, -0.002
2003, 2, 0.032, , 0.009, 0.020, -0.002
2003, 3, -0.074, , 0.009, 0.020, -0.001
2003, 4, 0.006, , 0.010, 0.021, -0.001
2003, 5, -0.028, , 0.010, 0.021, -0.001
2003, 6, -0.006, , 0.010, 0.021, -0.001
2003, 7, -0.027, , 0.010, 0.021, -0.001
2003, 8, 0.025, , 0.010, 0.021, -0.001
2003, 9, 0.007, , 0.010, 0.021, -0.000
2003, 10, 0.016, , 0.011, 0.022, -0.000
2003, 11, -0.012, , 0.011, 0.022, -0.000
2003, 12, 0.038, , 0.011, 0.022, -0.000
2004, 1, 0.018, , 0.011, 0.022, 0.000
2004, 2, 0.000, , 0.011, 0.022, 0.000
2004, 3, 0.018, , 0.011, 0.022, 0.000
2004, 4, -0.033, , 0.012, 0.023, 0.001
2004, 5, -0.020, , 0.012, 0.023, 0.001
2004, 6, -0.011, , 0.012, 0.023, 0.001
2004, 7, -0.009, , 0.012, 0.023, 0.001
2004, 8, -0.003, , 0.012, 0.023, 0.001
2004, 9, 0.032, , 0.012, 0.023, 0.001
2004, 10, 0.023, , 0.013, 0.024, 0.001
2004, 11, 0.008, , 0.013, 0.024, 0.002
2004, 12, 0.031, , 0.013, 0.024, 0.002
2005, 1, 0.080, , 0.013, 0.024, 0.002
2005, 2, 0.061, , 0.013, 0.024, 0.002
2005, 3, 0.040, , 0.013, 0.025, 0.002
2005, 4, 0.002, , 0.014, 0.025, 0.002
2005, 5, 0.049, , 0.014, 0.025, 0.002
2005, 6, -0.001, , 0.014, 0.025, 0.003
2005, 7, 0.038, , 0.014, 0.025, 0.003
2005, 8, 0.038, , 0.014, 0.025, 0.003
2005, 9, 0.006, , 0.014, 0.026, 0.003
2005, 10, -0.003, , 0.014, 0.026, 0.003
2005, 11, -0.020, , 0.015, 0.026, 0.003
2005, 12, 0.018, , 0.015, 0.026, 0.004
2006, 1, 0.036, , 0.015, 0.026, 0.004
2006, 2, -0.016, , 0.015, 0.026, 0.004
2006, 3, 0.072, , 0.015, 0.027, 0.004
2006, 4, 0.207, , 0.015, 0.027, 0.004
2006, 5, 0.111, , 0.016, 0.027, 0.004
2006, 6, 0.034, , 0.016, 0.027, 0.004
2006, 7, 0.052, , 0.016, 0.027, 0.005
2006, 8, 0.065, , 0.016, 0.028, 0.005
2006, 9, 0.043, , 0.016, 0.028, 0.005
2006, 10, 0.054, , 0.016, 0.028, 0.005
2006, 11, -0.002, , 0.017, 0.028, 0.005
2006, 12, -0.038, , 0.017, 0.028, 0.005
2007, 1, -0.085, , 0.017, 0.028, 0.005
2007, 2, -0.077, , 0.017, 0.029, 0.006
2007, 3, -0.109, , 0.017, 0.029, 0.006
2007, 4, -0.075, , 0.017, 0.029, 0.006
2007, 5, -0.055, , 0.018, 0.029, 0.006
2007, 6, -0.043, , 0.018, 0.029, 0.006
2007, 7, -0.020, , 0.018, 0.029, 0.006
2007, 8, -0.008, , 0.018, 0.030, 0.006
2007, 9, -0.024, , 0.018, 0.030, 0.007
2007, 10, -0.059, , 0.018, 0.030, 0.007
2007, 11, -0.054, , 0.019, 0.030, 0.007
2007, 12, -0.104, , 0.019, 0.030, 0.007
2008, 1, -0.006, , 0.019, 0.030, 0.007
2008, 2, -0.053, , 0.019, 0.031, 0.007
2008, 3, -0.139, , 0.019, 0.031, 0.008
2008, 4, -0.096, , 0.019, 0.031, 0.008
2008, 5, -0.033, , 0.020, 0.031, 0.008
2008, 6, -0.017, , 0.020, 0.031, 0.008
2008, 7, 0.043, , 0.020, 0.032, 0.008
2008, 8, 0.059, , 0.020, 0.032, 0.008
2008, 9, 0.047, , 0.020, 0.032, 0.008
2008, 10, -0.024, , 0.020, 0.032, 0.009
2008, 11, -0.012, , 0.020, 0.032, 0.009
2008, 12, -0.037, , 0.021, 0.032, 0.009
2009, 1, -0.103, , 0.021, 0.033, 0.009
2009, 2, -0.010, , 0.021, 0.033, 0.009
2009, 3, -0.041, , 0.021, 0.033, 0.009
2009, 4, -0.073, , 0.021, 0.033, 0.009
2009, 5, -0.008, , 0.021, 0.033, 0.010
2009, 6, 0.061, , 0.022, 0.033, 0.010
2009, 7, 0.009, , 0.022, 0.034, 0.010
2009, 8, 0.027, , 0.022, 0.034, 0.010
2009, 9, 0.021, , 0.022, 0.034, 0.010
2009, 10, 0.056, , 0.022, 0.034, 0.010
2009, 11, -0.006, , 0.022, 0.034, 0.011
2009, 12, 0.070, , 0.023, 0.035, 0.011
2010, 1, 0.124, , 0.023, 0.035, 0.011
2010, 2, 0.101, , 0.023, 0.035, 0.011
2010, 3, -0.004, , 0.023, 0.035, 0.011
2010, 4, 0.073, , 0.023, 0.035, 0.011
2010, 5, -0.059, , 0.023, 0.035, 0.011
2010, 6, -0.035, , 0.024, 0.036, 0.012
2010, 7, -0.005, , 0.024, 0.036, 0.012
2010, 8, -0.008, , 0.024, 0.036, 0.012
2010, 9, -0.027, , 0.024, 0.036, 0.012
2010, 10, -0.024, , 0.024, 0.036, 0.012
2010, 11, -0.028, , 0.024, 0.036, 0.012
2010, 12, 0.028, , 0.025, 0.037, 0.012
2011, 1, -0.033, , 0.025, 0.037, 0.013
2011, 2, -0.031, , 0.025, 0.037, 0.013
2011, 3, 0.042, , 0.025, 0.037, 0.013
2011, 4, 0.027, , 0.025, 0.037, 0.013
2011, 5, 0.024, , 0.025, 0.037, 0.013
2011, 6, 0.050, , 0.025, 0.038, 0.013
2011, 7, 0.048, , 0.026, 0.038, 0.013
2011, 8, 0.013, , 0.026, 0.038, 0.014
2011, 9, 0.017, , 0.026, 0.038, 0.014
2011, 10, 0.006, , 0.026, 0.038, 0.014
2011, 11, -0.014, , 0.026, 0.039, 0.014
2011, 12, -0.063, , 0.026, 0.039, 0.014
2012, 1, -0.057, , 0.027, 0.039, 0.014
2012, 2, -0.089, , 0.027, 0.039, 0.015
2012, 3, -0.029, , 0.027, 0.039, 0.015
2012, 4, 0.014, , 0.027, 0.039, 0.015
2012, 5, -0.003, , 0.027, 0.040, 0.015
2012, 6, 0.016, , 0.027, 0.040, 0.015
2012, 7, 0.011, , 0.028, 0.040, 0.015
2012, 8, , , 0.028, 0.040, 0.015
2012, 9, , , 0.028, 0.040, 0.016
2012, 10, 0.041, , 0.028, 0.040, 0.016
2012, 11, 0.044, , 0.028, 0.041, 0.016
2012, 12, 0.077, , 0.028, 0.041, 0.016
2013, 1, -0.073, , 0.029, 0.041, 0.016
2013, 2, -0.104, , 0.029, 0.041, 0.016
2013, 3, -0.065, , 0.029, 0.041, 0.016
2013, 4, -0.025, , 0.029, 0.042, 0.017
2013, 5, -0.020, , 0.029, 0.042, 0.017
2013, 6, 0.007, , 0.029, 0.042, 0.017
2013, 7, 0.031, , 0.030, 0.042, 0.017
2013, 8, 0.004, , 0.030, 0.042, 0.017
2013, 9, 0.016, , 0.030, 0.042, 0.017
2013, 10, 0.024, , 0.030, 0.043, 0.017
2013, 11, 0.018, , 0.030, 0.043, 0.018
2013, 12, -0.030, , 0.030, 0.043, 0.018
2014, 1, -0.014, , 0.031, 0.043, 0.018
2014, 2, -0.033, , 0.031, 0.043, 0.018
2014, 3, 0.030, , 0.031, 0.043, 0.018
2014, 4, 0.057, , 0.031, 0.044, 0.018
2014, 5, 0.038, , 0.031, 0.044, 0.019
2014, 6, 0.066, , 0.031, 0.044, 0.019
2014, 7, 0.081, , 0.031, 0.044, 0.019
2014, 8, 0.071, , 0.032, 0.044, 0.019
2014, 9, 0.114, , 0.032, 0.044, 0.019
2014, 10, 0.132, , 0.032, 0.045, 0.019
2014, 11, 0.070, , 0.032, 0.045, 0.019
2014, 12, 0.155, , 0.032, 0.045, 0.020
2015, 1, 0.052, , 0.032, 0.045, 0.020
2015, 2, 0.062, , 0.033, 0.045, 0.020
2015, 3, 0.038, , 0.033, 0.046, 0.020
2015, 4, 0.037, , 0.033, 0.046, 0.020
2015, 5, 0.083, , 0.033, 0.046, 0.020
2015, 6, 0.092, , 0.033, 0.046, 0.020
2015, 7, 0.122, , 0.033, 0.046, 0.021
2015, 8, 0.081, , 0.034, 0.046, 0.021
2015, 9, 0.159, , 0.034, 0.047, 0.021
2015, 10, 0.174, , 0.034, 0.047, 0.021
2015, 11, 0.090, , 0.034, 0.047, 0.021
2015, 12, 0.099, , 0.034, 0.047, 0.021
2016, 1, 0.094, , 0.034, 0.047, 0.021
2016, 2, 0.022, , 0.035, 0.047, 0.022
2016, 3, 0.095, , 0.035, 0.048, 0.022
2016, 4, 0.006, , 0.035, 0.048, 0.022
2016, 5, 0.050, , 0.035, 0.048, 0.022
2016, 6, , , 0.035, 0.048, 0.022
