Date,Roy2003,Fisher2009,Elahi2015
8/16/90,19.34713554,17.59626389,
9/16/90,19.86820221,16.03693008,
10/16/90,18.9988842,13.0217123,
11/16/90,17.7501297,9.489358902,
12/16/90,15.94798088,7.090936661,
1/16/91,15.08350754,5.664735794,
2/15/91,15.2265377,4.741536617,
3/16/91,14.64610481,4.818861008,
4/16/91,14.61624432,4.777231216,
5/16/91,14.43317795,8.068817139,
6/16/91,15.28243637,12.68902111,
7/16/91,16.9128437,16.04805756,
8/16/91,17.78725052,16.07486534,
9/16/91,18.39235687,14.15603638,
10/16/91,18.54423904,12.03816032,
11/16/91,16.9646225,8.980667114,
12/16/91,15.8524828,6.687364578,
1/16/92,15.05404758,5.224599838,
2/15/92,15.69291782,3.91135478,
3/16/92,16.1090889,3.283608913,
4/16/92,17.23268509,3.962394476,
5/16/92,18.13957596,6.92115593,
6/16/92,18.13690948,11.47090054,
7/16/92,19.41168404,13.70507908,
8/16/92,21.01714325,14.43930817,
9/16/92,20.79275131,13.94705582,
10/16/92,19.5545845,10.791008,
11/16/92,18.44714355,8.788972855,
12/16/92,16.42329407,6.633654594,
1/16/93,14.88789177,6.185869217,
2/15/93,15.53108788,3.838997364,
3/16/93,15.32154179,3.26345396,
4/16/93,16.04480743,3.723689318,
5/16/93,17.07439423,7.476323128,
6/16/93,18.79222298,10.94784069,
7/16/93,19.51244736,14.04050922,
8/16/93,19.82422066,15.91776466,
9/16/93,19.65818024,14.29456043,
10/16/93,19.37740135,11.4610548,
11/16/93,18.0147934,9.251682281,
12/16/93,16.16472435,7.258170605,
1/16/94,15.2537365,4.941336632,
2/15/94,14.79293823,2.476895332,
3/16/94,15.62158585,3.683061123,
4/16/94,15.23096085,5.544386864,
5/16/94,15.7026329,7.316661835,
6/16/94,17.32731628,11.03524208,
7/16/94,19.29459381,17.07632828,
8/16/94,20.116745,16.18485641,
9/16/94,19.5056839,15.0290947,
10/16/94,18.91050339,11.97971821,
11/16/94,16.6881752,9.103019714,
12/16/94,15.21291256,7.541028976,
1/16/95,15.08916569,5.765982628,
2/15/95,15.29187202,4.468420982,
3/16/95,16.08111572,3.637518406,
4/16/95,15.87280655,4.435354233,
5/16/95,16.1067009,7.632977486,
6/16/95,16.16563034,10.94342041,
7/16/95,18.54567719,15.22539043,
8/16/95,19.70715332,16.14055252,
9/16/95,19.99002838,14.04759502,
10/16/95,19.36380959,12.53815651,
11/16/95,17.69954681,10.58287239,
12/16/95,16.64207077,6.634797573,
1/16/96,15.78645897,5.104979038,
2/15/96,15.78176689,3.776531219,
3/16/96,15.59349632,3.310173512,
4/16/96,16.23060036,4.041581154,
5/16/96,17.68359756,6.8406353,
6/16/96,17.13425827,11.23439789,
7/16/96,18.89466667,13.6505127,
8/16/96,20.28704453,14.39164639,
9/16/96,20.08708572,13.63859367,
10/16/96,18.7567997,11.38907623,
11/16/96,16.87861633,8.756612778,
12/16/96,15.89051723,6.40047121,
1/16/97,14.6692543,5.413891792,
2/15/97,15.07248974,4.431464672,
3/16/97,14.87282372,4.002523422,
4/16/97,15.70058727,4.335870743,
5/16/97,17.05925369,6.909589767,
6/16/97,18.83716011,11.66514969,
7/16/97,20.42817307,14.09117126,
8/16/97,21.36179733,16.03397942,
9/16/97,21.54277039,13.48956871,
10/16/97,21.01160812,11.20487785,
11/16/97,19.93372536,9.349692345,
12/16/97,17.50415802,7.379598618,
1/16/98,17.15624237,6.097953796,
2/15/98,16.16143036,4.829014301,
3/16/98,15.98458195,4.207824707,
4/16/98,15.90776253,5.008965492,
5/16/98,16.62087631,9.198598862,
6/16/98,17.49385452,11.27869034,
7/16/98,18.98311234,14.17863369,
8/16/98,20.17947006,17.33214188,
9/16/98,20.47270203,13.00406647,
10/16/98,18.72523117,10.74932289,
11/16/98,16.5638485,8.105726242,
12/16/98,14.76633835,6.576196194,
1/16/99,14.45682526,5.33898735,
2/15/99,14.09567833,4.74743557,
3/16/99,13.8378191,3.889533758,
4/16/99,14.08556366,5.124279976,
5/16/99,15.21605682,8.659716606,
6/16/99,16.19026947,12.8687458,
7/16/99,17.81509972,15.22413445,
8/16/99,18.08988953,16.6958828,
9/16/99,18.70814514,15.60512066,
10/16/99,18.37880707,12.46727562,
11/16/99,16.93649673,10.6636734,
12/16/99,15.39929485,8.749795914,
1/16/00,14.52171326,6.336671352,
2/15/00,14.47533607,5.364737511,
3/16/00,14.39811802,5.18732214,
4/16/00,15.37150383,5.757250786,
5/16/00,15.71836853,8.584033966,
6/16/00,17.59345245,10.70954323,
7/16/00,18.71876907,15.2930727,
8/16/00,20.0353775,16.18981552,
9/16/00,19.90218163,15.00396538,
10/16/00,18.70983696,12.26918793,
11/16/00,16.60856819,10.06830978,
12/16/00,15.53426743,6.716065407,
1/16/01,14.84468842,5.532796383,
2/15/01,14.19336128,3.818618298,
3/16/01,14.32801819,3.649069309,
4/16/01,14.65671062,4.283216476,
5/16/01,15.71516991,7.895477772,
6/16/01,17.61832809,11.68917942,
7/16/01,18.68093491,14.66148376,
8/16/01,19.10549927,15.99201584,
9/16/01,19.22386169,14.3807354,
10/16/01,18.42834282,11.48294258,
11/16/01,17.36351776,9.460706711,
12/16/01,14.9336071,8.749750137,
1/16/02,14.35647202,6.659422874,
2/15/02,13.99036217,5.058546066,
3/16/02,14.32244968,4.355964661,
4/16/02,15.0012188,5.572700024,
5/16/02,15.25853157,7.802431107,
6/16/02,16.97528648,11.62381077,
7/16/02,18.70316124,13.87937737,
8/16/02,19.30619621,16.35792351,
9/16/02,19.06297684,14.79099941,
10/16/02,18.23302841,12.85395622,
11/16/02,16.9888134,9.828102112,
12/16/02,16.26129341,7.090932846,
1/16/03,15.26640892,4.755539417,
2/15/03,15.30238152,3.49336195,
3/16/03,14.95514202,2.291699409,
4/16/03,15.27252579,3.548676491,
5/16/03,15.58549786,6.055657864,
6/16/03,17.07081223,9.714436531,
7/16/03,18.69737053,13.4993372,
8/16/03,20.04374695,15.06279182,
9/16/03,19.40548325,14.21993637,
10/16/03,19.19371605,11.97053242,
11/16/03,17.37804222,9.749757767,
12/16/03,15.72574234,6.812059879,
1/16/04,14.69854832,5.071813107,
2/15/04,14.52640724,3.55513525,
3/16/04,14.75511551,2.198833942,
4/16/04,15.58573723,3.097143173,
5/16/04,16.46010017,6.076425552,
6/16/04,16.9769516,8.984079361,
7/16/04,19.1607666,13.18248749,
8/16/04,20.22267914,13.95376968,
9/16/04,20.59943771,13.39577198,
10/16/04,19.18523216,11.00527668,
11/16/04,17.30208588,8.829029083,
12/16/04,15.69066048,6.818919182,
1/16/05,15.35996246,4.815757751,
2/15/05,15.39617538,3.095188618,
3/16/05,15.89662457,2.710158587,
4/16/05,15.6415062,4.563786507,
5/16/05,17.07036972,6.286362648,
6/16/05,17.68818474,9.305770874,
7/16/05,18.77939987,12.48455811,
8/16/05,20.09429169,14.5992012,
9/16/05,18.83213806,13.70258808,
10/16/05,18.22041702,12.19558334,
11/16/05,17.12942886,9.767907143,
12/16/05,15.40724373,7.05081749,
1/16/06,14.61419582,6.327129364,
2/15/06,14.78093147,4.82668972,
3/16/06,14.14452171,3.971027851,
4/16/06,15.42634296,5.598772526,
5/16/06,16.33323097,7.889518261,
6/16/06,18.17231369,11.25447941,
7/16/06,20.00052071,14.80712795,
8/16/06,20.9657917,15.40048599,
9/16/06,19.54235649,14.41590214,
10/16/06,18.63809967,12.43279171,
11/16/06,17.79901505,9.941586494,
12/16/06,15.93947506,8.588263512,
1/16/07,14.34932232,7.056011677,
2/15/07,14.60976505,4.479193211,
3/16/07,14.43982315,3.696217775,
4/16/07,14.97290421,4.185617924,
5/16/07,15.57414818,7.154586792,
6/16/07,16.8945961,10.10294533,
7/16/07,19.09777451,13.7337389,
8/16/07,20.41015625,14.74807072,
9/16/07,19.24418259,13.71133995,
10/16/07,17.8735714,11.86215591,
11/16/07,16.89714432,9.109962463,
12/16/07,14.89775753,6.047052383,
1/16/08,13.93419933,5.013183594,
2/16/08,13.72020721,3.90562439,
3/16/08,14.28108597,3.592834473,
4/16/08,14.65648365,5.472176075,
5/16/08,15.89102745,7.581696987,
6/16/08,17.16682625,10.88012314,
7/16/08,19.46849823,14.64859962,
8/16/08,20.35314941,15.24046993,
9/16/08,19.79722786,13.81118965,
10/16/08,18.81466675,11.78758049,
11/16/08,17.49055862,9.646326065,
12/16/08,15.58896732,7.298748016,
1/16/09,14.473279,5.323616505,
2/16/09,14.46361732,3.954178095,
3/16/09,14.52642822,3.238644838,
4/16/09,14.85728264,4.670219898,
5/16/09,16.14878082,7.466614723,
6/16/09,17.80868912,10.87571144,
7/16/09,19.21949387,15.5972805,
8/16/09,19.55661583,16.07720757,
9/16/09,19.79071999,14.47865105,
10/16/09,19.10933304,11.59172058,
11/16/09,17.21812439,10.31152534,
12/16/09,15.41253948,8.111805916,
1/16/10,15.47135067,5.910571098,
2/16/10,15.40695095,4.612161636,
3/16/10,15.03951645,4.145345688,
4/16/10,15.45906353,5.7923522,
5/16/10,15.21204472,8.797271729,
6/16/10,16.58752823,12.52044773,
7/16/10,17.526371,16.1080761,
8/16/10,18.07239914,16.25393486,
9/16/10,17.6721096,15.17156029,
10/16/10,18.22275162,12.81283474,
11/16/10,16.35629654,10.64942646,
12/16/10,14.63786602,8.098722458,
1/16/11,14.00928402,6.050630569,
2/16/11,14.27358723,4.919043541,
3/16/11,14.03501129,4.057609081,
4/16/11,15.39783669,5.42387104,
5/16/11,15.64217949,7.627388,
6/16/11,16.38695717,10.96406364,
7/16/11,18.80116272,14.79457855,
8/16/11,18.86141014,14.93220425,
9/16/11,18.56616974,15.2539053,
10/16/11,18.08514023,13.10299873,
11/16/11,16.66942596,10.647192,
12/16/11,15.11462975,8.314134598,
1/16/12,14.74777031,6.712880135,
2/16/12,14.91263294,6.697855949,
3/16/12,14.1063385,5.900297165,
4/16/12,14.76767349,6.363017082,
5/16/12,16.04530716,9.842382431,
6/16/12,16.6282692,13.33951759,
7/16/12,17.9093895,17.26847839,
8/16/12,19.72222519,18.65043831,
9/16/12,19.91404152,16.47707748,
10/16/12,19.91498184,13.91635704,
11/16/12,17.4850769,11.44680119,
12/16/12,16.27700615,9.171874046,
1/16/13,14.42816734,6.875683784,
2/16/13,14.11626339,4.997233391,
3/16/13,14.48202705,4.721469402,
4/16/13,15.4197216,5.136628151,
5/16/13,16.61795235,8.227020264,
6/16/13,17.54286957,11.69186878,
7/16/13,19.06091881,16.13905907,
8/16/13,18.98013306,15.87140465,
9/16/13,19.33685112,14.11825943,
10/16/13,18.48827362,13.06513786,
11/16/13,17.15970612,10.34564686,
12/16/13,15.77592278,7.561180115,
1/16/14,15.46480751,6.016725063,
2/16/14,15.47066212,4.22480917,
3/16/14,16.11520195,3.443829775,
4/16/14,15.89262676,4.86277771,
5/16/14,17.09183121,8.181884766,
6/16/14,18.70168495,11.29171371,
7/16/14,20.34605026,14.66931152,
8/16/14,21.31385994,16.73071289,
9/16/14,21.55010033,15.5656538,
10/16/14,21.64904022,14.03276634,
11/16/14,19.38516998,10.57619095,
12/16/14,17.98188019,8.092521667,
1/16/15,16.78445435,7.583452225,
2/16/15,16.95061302,4.709422112,
3/16/15,17.45928383,3.527512074,
4/16/15,17.05469322,3.837624073,
5/16/15,17.05824471,7.476865768,
6/16/15,18.15665817,10.42775917,
7/16/15,20.27388573,13.75218487,
8/16/15,21.78110313,16.29748917,
9/16/15,22.67638588,16.40404129,
10/16/15,22.38858032,12.93216801,
11/16/15,19.07689285,10.64447689,
12/16/15,17.44302368,9.34031868,
1/16/16,15.68259048,7.23660183,
2/16/16,15.94123459,5.555361748,
3/16/16,16.19387627,4.842572212,
4/16/16,16.55790138,5.47993803,
5/16/16,16.91750908,8.672456741,
