"","X2.5.","X25.","X50.","X75.","X97.5.","coda_quantile","param","quant","sp"
"63",0.0814706387636885,0.0838463350031539,0.0851306016894204,0.0865221074928527,0.0892780004685211,"quantile_0.05","sigma","0.05","LODI"
"64",-0.182612691713061,-0.168909841324503,-0.161398893758353,-0.154325192213981,-0.140420512227289,"quantile_0.05","prop_change","0.05","LODI"
"65",1.12512844056507,1.12983676286302,1.13231699367219,1.13470227033259,1.13952242201458,"quantile_0.1","beta0","0.1","LODI"
"66",-0.0812426915129826,-0.0740358355580587,-0.0704444509925091,-0.0667549646579104,-0.0598549649495661,"quantile_0.1","beta1","0.1","LODI"
"67",0.07095193022305,0.0731984170637671,0.0744559136828371,0.075742213036545,0.078204332603648,"quantile_0.1","sigma","0.1","LODI"
"68",-0.170430708831574,-0.156850652177189,-0.149863310176074,-0.142762246180304,-0.128617266941631,"quantile_0.1","prop_change","0.1","LODI"
"69",1.15354927820917,1.15803720917355,1.16037771093997,1.16261682338754,1.16697104969302,"quantile_0.2","beta0","0.2","LODI"
"70",-0.0599565717200314,-0.0524517729239796,-0.0483656458190604,-0.0444994309112913,-0.0372337391390724,"quantile_0.2","beta1","0.2","LODI"
"71",0.0586740830372448,0.061086023917465,0.062364081720983,0.0637151937177532,0.0664874980152363,"quantile_0.2","sigma","0.2","LODI"
"72",-0.129429008986917,-0.113613417883855,-0.105649406003187,-0.0976706510473187,-0.0822701782460064,"quantile_0.2","prop_change","0.2","LODI"
"73",1.17930522608822,1.18398763846329,1.18638559760592,1.1888638244599,1.19367330275035,"quantile_0.3","beta0","0.3","LODI"
"74",-0.0499051617262842,-0.0403604150677947,-0.0351786199324382,-0.0301215754569166,-0.0201228708414527,"quantile_0.3","beta1","0.3","LODI"
"75",0.0541730137777518,0.0568417190499084,0.0583631629957935,0.0599474835511018,0.0630894208172068,"quantile_0.3","sigma","0.3","LODI"
"76",-0.108961583228025,-0.0883929747074306,-0.0776316491126503,-0.0666344911666129,-0.0454734366371792,"quantile_0.3","prop_change","0.3","LODI"
"77",1.21444804043639,1.22020171184603,1.22299477323214,1.22601268973781,1.23144429806326,"quantile_0.4","beta0","0.4","LODI"
"78",-0.0632378275409639,-0.0498858415220746,-0.0430564487844456,-0.0361729251309084,-0.0227704760821491,"quantile_0.4","beta1","0.4","LODI"
"79",0.0477478709856902,0.051015811121982,0.0527942553503459,0.0546502420704443,0.0587261518645261,"quantile_0.4","sigma","0.4","LODI"
"80",-0.135071413669165,-0.109096369671739,-0.0949027396640739,-0.0805161204370964,-0.0513502498351682,"quantile_0.4","prop_change","0.4","LODI"
"81",1.2556516790431,1.26198275670024,1.2651215785038,1.26843838874999,1.27466145378148,"quantile_0.5","beta0","0.5","LODI"
"82",-0.0774276779574448,-0.0532449922448893,-0.0404589622026474,-0.0279041628919974,-0.00307481479826935,"quantile_0.5","beta1","0.5","LODI"
"83",0.0378463923439251,0.0415174180395265,0.0437139612628718,0.0461481874403501,0.0512373023823161,"quantile_0.5","sigma","0.5","LODI"
