"","study","studySub","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","size1mm_rand","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"966","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"967","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"968","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"969","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"970","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"971","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"972","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"973","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"974","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"975","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"976","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"977","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"978","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"979","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"980","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"981","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"982","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"983","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"984","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"985","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"986","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"987","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"988","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"989","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"990","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"991","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"992","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"993","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"994","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"995","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"996","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"997","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"998","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"999","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1000","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1001","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1002","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1003","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1004","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1005","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1006","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1007","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1008","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1009","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1010","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1011","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1012","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1013","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1014","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1015","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1016","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1017","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1018","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1019","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1020","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1021","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1022","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1023","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1024","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1025","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1026","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1027","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1028","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1029","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1030","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1031","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1032","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1033","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1034","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1035","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1036","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1037","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1038","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1039","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1040","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1041","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1042","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1043","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1044","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1045","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1046","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1047","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1048","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1049","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1050","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1051","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1052","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1053","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1054","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1055","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1056","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1057","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1058","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1059","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1060","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1061","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1062","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1063","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1064","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1065","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1066","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1067","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1068","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1069","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1070","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1071","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1072","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"1073","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1074","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1075","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1076","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1077","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1078","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1079","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1080","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1081","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1082","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1083","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1084","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1085","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1086","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1087","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1088","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1089","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1090","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1091","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1092","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1093","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1094","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1095","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1096","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1097","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1098","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1099","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1100","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1101","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1102","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1103","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1104","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1105","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1106","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1107","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1108","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1109","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1110","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1111","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1112","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1113","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1114","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1115","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1116","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1117","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1118","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1119","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1120","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1121","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1122","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1123","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1124","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1125","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1126","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
"1127","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,32.5,32.5,NA,NA,NA,NA,NA,"","",2015
