1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 880000002D27E121
Is Mission Active?  true
Mission Start:  Sat Aug 01 00:00:00 PDT 2015
Sample Rate:  Every 30 minute(s)
Number of Mission Samples:  2997
Total Samples:  158550
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  70 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/1/15 12:00:00 AM,C,22
8/1/15 12:30:00 AM,C,22
8/1/15 1:00:00 AM,C,22
8/1/15 1:30:00 AM,C,22
8/1/15 2:00:00 AM,C,22
8/1/15 2:30:00 AM,C,22
8/1/15 3:00:00 AM,C,22
8/1/15 3:30:00 AM,C,21.5
8/1/15 4:00:00 AM,C,21.5
8/1/15 4:30:00 AM,C,21.5
8/1/15 5:00:00 AM,C,21.5
8/1/15 5:30:00 AM,C,18.5
8/1/15 6:00:00 AM,C,18
8/1/15 6:30:00 AM,C,16
8/1/15 7:00:00 AM,C,16
8/1/15 7:30:00 AM,C,16.5
8/1/15 8:00:00 AM,C,15
8/1/15 8:30:00 AM,C,14.5
8/1/15 9:00:00 AM,C,14.5
8/1/15 9:30:00 AM,C,14.5
8/1/15 10:00:00 AM,C,15
8/1/15 10:30:00 AM,C,15
8/1/15 11:00:00 AM,C,15
8/1/15 11:30:00 AM,C,15
8/1/15 12:00:00 PM,C,15.5
8/1/15 12:30:00 PM,C,15.5
8/1/15 1:00:00 PM,C,15.5
8/1/15 1:30:00 PM,C,15.5
8/1/15 2:00:00 PM,C,16
8/1/15 2:30:00 PM,C,16
8/1/15 3:00:00 PM,C,16
8/1/15 3:30:00 PM,C,16
8/1/15 4:00:00 PM,C,16
8/1/15 4:30:00 PM,C,15.5
8/1/15 5:00:00 PM,C,15.5
8/1/15 5:30:00 PM,C,15
8/1/15 6:00:00 PM,C,15
8/1/15 6:30:00 PM,C,14.5
8/1/15 7:00:00 PM,C,14.5
8/1/15 7:30:00 PM,C,14.5
8/1/15 8:00:00 PM,C,14.5
8/1/15 8:30:00 PM,C,14.5
8/1/15 9:00:00 PM,C,14.5
8/1/15 9:30:00 PM,C,14.5
8/1/15 10:00:00 PM,C,14.5
8/1/15 10:30:00 PM,C,14.5
8/1/15 11:00:00 PM,C,14.5
8/1/15 11:30:00 PM,C,14.5
8/2/15 12:00:00 AM,C,14.5
8/2/15 12:30:00 AM,C,15
8/2/15 1:00:00 AM,C,15
8/2/15 1:30:00 AM,C,15
8/2/15 2:00:00 AM,C,15
8/2/15 2:30:00 AM,C,15
8/2/15 3:00:00 AM,C,15
8/2/15 3:30:00 AM,C,15
8/2/15 4:00:00 AM,C,15
8/2/15 4:30:00 AM,C,15
8/2/15 5:00:00 AM,C,15
8/2/15 5:30:00 AM,C,15
8/2/15 6:00:00 AM,C,15
8/2/15 6:30:00 AM,C,15.5
8/2/15 7:00:00 AM,C,15.5
8/2/15 7:30:00 AM,C,16
8/2/15 8:00:00 AM,C,16.5
8/2/15 8:30:00 AM,C,15
8/2/15 9:00:00 AM,C,15
8/2/15 9:30:00 AM,C,15
8/2/15 10:00:00 AM,C,15
8/2/15 10:30:00 AM,C,15
8/2/15 11:00:00 AM,C,15
8/2/15 11:30:00 AM,C,15
8/2/15 12:00:00 PM,C,15.5
8/2/15 12:30:00 PM,C,15.5
8/2/15 1:00:00 PM,C,15.5
8/2/15 1:30:00 PM,C,16
8/2/15 2:00:00 PM,C,16
8/2/15 2:30:00 PM,C,16
8/2/15 3:00:00 PM,C,16
8/2/15 3:30:00 PM,C,16.5
8/2/15 4:00:00 PM,C,16.5
8/2/15 4:30:00 PM,C,16
8/2/15 5:00:00 PM,C,16
8/2/15 5:30:00 PM,C,16
8/2/15 6:00:00 PM,C,15.5
8/2/15 6:30:00 PM,C,15.5
8/2/15 7:00:00 PM,C,15
8/2/15 7:30:00 PM,C,15
8/2/15 8:00:00 PM,C,15.5
8/2/15 8:30:00 PM,C,15.5
8/2/15 9:00:00 PM,C,15.5
8/2/15 9:30:00 PM,C,16
8/2/15 10:00:00 PM,C,16
8/2/15 10:30:00 PM,C,16
8/2/15 11:00:00 PM,C,16
8/2/15 11:30:00 PM,C,16
8/3/15 12:00:00 AM,C,16
8/3/15 12:30:00 AM,C,16
8/3/15 1:00:00 AM,C,16
8/3/15 1:30:00 AM,C,16
8/3/15 2:00:00 AM,C,16
8/3/15 2:30:00 AM,C,16
8/3/15 3:00:00 AM,C,16
8/3/15 3:30:00 AM,C,16
8/3/15 4:00:00 AM,C,16
8/3/15 4:30:00 AM,C,16
8/3/15 5:00:00 AM,C,15.5
8/3/15 5:30:00 AM,C,15.5
8/3/15 6:00:00 AM,C,15.5
8/3/15 6:30:00 AM,C,16
8/3/15 7:00:00 AM,C,16.5
8/3/15 7:30:00 AM,C,18
8/3/15 8:00:00 AM,C,19.5
8/3/15 8:30:00 AM,C,21.5
8/3/15 9:00:00 AM,C,17
8/3/15 9:30:00 AM,C,17
8/3/15 10:00:00 AM,C,17
8/3/15 10:30:00 AM,C,17
8/3/15 11:00:00 AM,C,17
8/3/15 11:30:00 AM,C,17
8/3/15 12:00:00 PM,C,17
8/3/15 12:30:00 PM,C,17.5
8/3/15 1:00:00 PM,C,17.5
8/3/15 1:30:00 PM,C,17.5
8/3/15 2:00:00 PM,C,17.5
8/3/15 2:30:00 PM,C,17.5
8/3/15 3:00:00 PM,C,18
8/3/15 3:30:00 PM,C,18
8/3/15 4:00:00 PM,C,18
8/3/15 4:30:00 PM,C,18
8/3/15 5:00:00 PM,C,18
8/3/15 5:30:00 PM,C,17.5
8/3/15 6:00:00 PM,C,17.5
8/3/15 6:30:00 PM,C,17.5
8/3/15 7:00:00 PM,C,17
8/3/15 7:30:00 PM,C,17
8/3/15 8:00:00 PM,C,17
8/3/15 8:30:00 PM,C,16.5
8/3/15 9:00:00 PM,C,16.5
8/3/15 9:30:00 PM,C,16
8/3/15 10:00:00 PM,C,16
8/3/15 10:30:00 PM,C,16
8/3/15 11:00:00 PM,C,16
8/3/15 11:30:00 PM,C,16.5
8/4/15 12:00:00 AM,C,16.5
8/4/15 12:30:00 AM,C,16.5
8/4/15 1:00:00 AM,C,16.5
8/4/15 1:30:00 AM,C,16.5
8/4/15 2:00:00 AM,C,16.5
8/4/15 2:30:00 AM,C,16.5
8/4/15 3:00:00 AM,C,16.5
8/4/15 3:30:00 AM,C,16.5
8/4/15 4:00:00 AM,C,16.5
8/4/15 4:30:00 AM,C,16.5
8/4/15 5:00:00 AM,C,16.5
8/4/15 5:30:00 AM,C,16
8/4/15 6:00:00 AM,C,15.5
8/4/15 6:30:00 AM,C,16.5
8/4/15 7:00:00 AM,C,17.5
8/4/15 7:30:00 AM,C,19
8/4/15 8:00:00 AM,C,21
8/4/15 8:30:00 AM,C,22.5
8/4/15 9:00:00 AM,C,21.5
8/4/15 9:30:00 AM,C,18
8/4/15 10:00:00 AM,C,17.5
8/4/15 10:30:00 AM,C,17.5
8/4/15 11:00:00 AM,C,17.5
8/4/15 11:30:00 AM,C,17.5
8/4/15 12:00:00 PM,C,17.5
8/4/15 12:30:00 PM,C,17.5
8/4/15 1:00:00 PM,C,18
8/4/15 1:30:00 PM,C,18
8/4/15 2:00:00 PM,C,18
8/4/15 2:30:00 PM,C,18
8/4/15 3:00:00 PM,C,18
8/4/15 3:30:00 PM,C,18
8/4/15 4:00:00 PM,C,18
8/4/15 4:30:00 PM,C,18
8/4/15 5:00:00 PM,C,18
8/4/15 5:30:00 PM,C,18
8/4/15 6:00:00 PM,C,18
8/4/15 6:30:00 PM,C,18
8/4/15 7:00:00 PM,C,18
8/4/15 7:30:00 PM,C,17.5
8/4/15 8:00:00 PM,C,17.5
8/4/15 8:30:00 PM,C,17.5
8/4/15 9:00:00 PM,C,17.5
8/4/15 9:30:00 PM,C,17
8/4/15 10:00:00 PM,C,17
8/4/15 10:30:00 PM,C,17
8/4/15 11:00:00 PM,C,17
8/4/15 11:30:00 PM,C,17
8/5/15 12:00:00 AM,C,17
8/5/15 12:30:00 AM,C,17
8/5/15 1:00:00 AM,C,17
8/5/15 1:30:00 AM,C,17
8/5/15 2:00:00 AM,C,17
8/5/15 2:30:00 AM,C,17
8/5/15 3:00:00 AM,C,17
8/5/15 3:30:00 AM,C,17
8/5/15 4:00:00 AM,C,16.5
8/5/15 4:30:00 AM,C,16.5
8/5/15 5:00:00 AM,C,16.5
8/5/15 5:30:00 AM,C,16.5
8/5/15 6:00:00 AM,C,16.5
8/5/15 6:30:00 AM,C,16.5
8/5/15 7:00:00 AM,C,18
8/5/15 7:30:00 AM,C,19.5
8/5/15 8:00:00 AM,C,21
8/5/15 8:30:00 AM,C,22
8/5/15 9:00:00 AM,C,23
8/5/15 9:30:00 AM,C,19
8/5/15 10:00:00 AM,C,18.5
8/5/15 10:30:00 AM,C,18.5
8/5/15 11:00:00 AM,C,18
8/5/15 11:30:00 AM,C,18
8/5/15 12:00:00 PM,C,18
8/5/15 12:30:00 PM,C,18
8/5/15 1:00:00 PM,C,18
8/5/15 1:30:00 PM,C,18
8/5/15 2:00:00 PM,C,18
8/5/15 2:30:00 PM,C,18
8/5/15 3:00:00 PM,C,18
8/5/15 3:30:00 PM,C,18
8/5/15 4:00:00 PM,C,18
8/5/15 4:30:00 PM,C,18
8/5/15 5:00:00 PM,C,18
8/5/15 5:30:00 PM,C,18
8/5/15 6:00:00 PM,C,18
8/5/15 6:30:00 PM,C,18
8/5/15 7:00:00 PM,C,18
8/5/15 7:30:00 PM,C,18
8/5/15 8:00:00 PM,C,17.5
8/5/15 8:30:00 PM,C,17.5
8/5/15 9:00:00 PM,C,17.5
8/5/15 9:30:00 PM,C,17.5
8/5/15 10:00:00 PM,C,17.5
8/5/15 10:30:00 PM,C,17.5
8/5/15 11:00:00 PM,C,17.5
8/5/15 11:30:00 PM,C,17.5
8/6/15 12:00:00 AM,C,17.5
8/6/15 12:30:00 AM,C,17.5
8/6/15 1:00:00 AM,C,17.5
8/6/15 1:30:00 AM,C,17.5
8/6/15 2:00:00 AM,C,17.5
8/6/15 2:30:00 AM,C,17.5
8/6/15 3:00:00 AM,C,17.5
8/6/15 3:30:00 AM,C,17.5
8/6/15 4:00:00 AM,C,17.5
8/6/15 4:30:00 AM,C,17.5
8/6/15 5:00:00 AM,C,17.5
8/6/15 5:30:00 AM,C,17.5
8/6/15 6:00:00 AM,C,17.5
8/6/15 6:30:00 AM,C,17.5
8/6/15 7:00:00 AM,C,17.5
8/6/15 7:30:00 AM,C,17
8/6/15 8:00:00 AM,C,17.5
8/6/15 8:30:00 AM,C,17
8/6/15 9:00:00 AM,C,17
8/6/15 9:30:00 AM,C,17
8/6/15 10:00:00 AM,C,17
8/6/15 10:30:00 AM,C,17
8/6/15 11:00:00 AM,C,17
8/6/15 11:30:00 AM,C,17
8/6/15 12:00:00 PM,C,17
8/6/15 12:30:00 PM,C,17
8/6/15 1:00:00 PM,C,17
8/6/15 1:30:00 PM,C,17
8/6/15 2:00:00 PM,C,17
8/6/15 2:30:00 PM,C,17
8/6/15 3:00:00 PM,C,17
8/6/15 3:30:00 PM,C,17
8/6/15 4:00:00 PM,C,17.5
8/6/15 4:30:00 PM,C,17.5
8/6/15 5:00:00 PM,C,17.5
8/6/15 5:30:00 PM,C,17.5
8/6/15 6:00:00 PM,C,17.5
8/6/15 6:30:00 PM,C,17.5
8/6/15 7:00:00 PM,C,17.5
8/6/15 7:30:00 PM,C,17.5
8/6/15 8:00:00 PM,C,17.5
8/6/15 8:30:00 PM,C,17.5
8/6/15 9:00:00 PM,C,17.5
8/6/15 9:30:00 PM,C,17
8/6/15 10:00:00 PM,C,17
8/6/15 10:30:00 PM,C,16.5
8/6/15 11:00:00 PM,C,17
8/6/15 11:30:00 PM,C,17
8/7/15 12:00:00 AM,C,17
8/7/15 12:30:00 AM,C,17
8/7/15 1:00:00 AM,C,17
8/7/15 1:30:00 AM,C,17
8/7/15 2:00:00 AM,C,17
8/7/15 2:30:00 AM,C,17
8/7/15 3:00:00 AM,C,17
8/7/15 3:30:00 AM,C,17
8/7/15 4:00:00 AM,C,17
8/7/15 4:30:00 AM,C,17
8/7/15 5:00:00 AM,C,17
8/7/15 5:30:00 AM,C,17
8/7/15 6:00:00 AM,C,16.5
8/7/15 6:30:00 AM,C,16.5
8/7/15 7:00:00 AM,C,17
8/7/15 7:30:00 AM,C,17
8/7/15 8:00:00 AM,C,17
8/7/15 8:30:00 AM,C,17
8/7/15 9:00:00 AM,C,16.5
8/7/15 9:30:00 AM,C,16.5
8/7/15 10:00:00 AM,C,16.5
8/7/15 10:30:00 AM,C,16.5
8/7/15 11:00:00 AM,C,16.5
8/7/15 11:30:00 AM,C,16.5
8/7/15 12:00:00 PM,C,16.5
8/7/15 12:30:00 PM,C,16.5
8/7/15 1:00:00 PM,C,16.5
8/7/15 1:30:00 PM,C,16.5
8/7/15 2:00:00 PM,C,16.5
8/7/15 2:30:00 PM,C,17
8/7/15 3:00:00 PM,C,17
8/7/15 3:30:00 PM,C,17
8/7/15 4:00:00 PM,C,17
8/7/15 4:30:00 PM,C,16.5
8/7/15 5:00:00 PM,C,17
8/7/15 5:30:00 PM,C,17
8/7/15 6:00:00 PM,C,17
8/7/15 6:30:00 PM,C,17
8/7/15 7:00:00 PM,C,17
8/7/15 7:30:00 PM,C,17
8/7/15 8:00:00 PM,C,17
8/7/15 8:30:00 PM,C,17
8/7/15 9:00:00 PM,C,17
8/7/15 9:30:00 PM,C,17
8/7/15 10:00:00 PM,C,17
8/7/15 10:30:00 PM,C,16.5
8/7/15 11:00:00 PM,C,16
8/7/15 11:30:00 PM,C,15.5
8/8/15 12:00:00 AM,C,16
8/8/15 12:30:00 AM,C,16
8/8/15 1:00:00 AM,C,16
8/8/15 1:30:00 AM,C,16.5
8/8/15 2:00:00 AM,C,17
8/8/15 2:30:00 AM,C,17
8/8/15 3:00:00 AM,C,17
8/8/15 3:30:00 AM,C,17
8/8/15 4:00:00 AM,C,17
8/8/15 4:30:00 AM,C,17
8/8/15 5:00:00 AM,C,17
8/8/15 5:30:00 AM,C,16.5
8/8/15 6:00:00 AM,C,16.5
8/8/15 6:30:00 AM,C,17
8/8/15 7:00:00 AM,C,17
8/8/15 7:30:00 AM,C,17
8/8/15 8:00:00 AM,C,17
8/8/15 8:30:00 AM,C,17
8/8/15 9:00:00 AM,C,17
8/8/15 9:30:00 AM,C,17
8/8/15 10:00:00 AM,C,17
8/8/15 10:30:00 AM,C,17.5
8/8/15 11:00:00 AM,C,17
8/8/15 11:30:00 AM,C,17
8/8/15 12:00:00 PM,C,17
8/8/15 12:30:00 PM,C,17
8/8/15 1:00:00 PM,C,17.5
8/8/15 1:30:00 PM,C,17.5
8/8/15 2:00:00 PM,C,17.5
8/8/15 2:30:00 PM,C,17.5
8/8/15 3:00:00 PM,C,17
8/8/15 3:30:00 PM,C,16.5
8/8/15 4:00:00 PM,C,16.5
8/8/15 4:30:00 PM,C,16.5
8/8/15 5:00:00 PM,C,17
8/8/15 5:30:00 PM,C,16.5
8/8/15 6:00:00 PM,C,16.5
8/8/15 6:30:00 PM,C,16.5
8/8/15 7:00:00 PM,C,16.5
8/8/15 7:30:00 PM,C,16.5
8/8/15 8:00:00 PM,C,16.5
8/8/15 8:30:00 PM,C,16.5
8/8/15 9:00:00 PM,C,16.5
8/8/15 9:30:00 PM,C,16.5
8/8/15 10:00:00 PM,C,16
8/8/15 10:30:00 PM,C,16
8/8/15 11:00:00 PM,C,16
8/8/15 11:30:00 PM,C,15
8/9/15 12:00:00 AM,C,14.5
8/9/15 12:30:00 AM,C,14.5
8/9/15 1:00:00 AM,C,14
8/9/15 1:30:00 AM,C,14.5
8/9/15 2:00:00 AM,C,14.5
8/9/15 2:30:00 AM,C,15
8/9/15 3:00:00 AM,C,15.5
8/9/15 3:30:00 AM,C,16
8/9/15 4:00:00 AM,C,16
8/9/15 4:30:00 AM,C,16
8/9/15 5:00:00 AM,C,16.5
8/9/15 5:30:00 AM,C,16.5
8/9/15 6:00:00 AM,C,16.5
8/9/15 6:30:00 AM,C,16.5
8/9/15 7:00:00 AM,C,16.5
8/9/15 7:30:00 AM,C,16.5
8/9/15 8:00:00 AM,C,16.5
8/9/15 8:30:00 AM,C,16.5
8/9/15 9:00:00 AM,C,16.5
8/9/15 9:30:00 AM,C,16.5
8/9/15 10:00:00 AM,C,16.5
8/9/15 10:30:00 AM,C,16.5
8/9/15 11:00:00 AM,C,16.5
8/9/15 11:30:00 AM,C,17
8/9/15 12:00:00 PM,C,17
8/9/15 12:30:00 PM,C,17
8/9/15 1:00:00 PM,C,17
8/9/15 1:30:00 PM,C,17
8/9/15 2:00:00 PM,C,17
8/9/15 2:30:00 PM,C,17
8/9/15 3:00:00 PM,C,17
8/9/15 3:30:00 PM,C,17
8/9/15 4:00:00 PM,C,17
8/9/15 4:30:00 PM,C,17
8/9/15 5:00:00 PM,C,17
8/9/15 5:30:00 PM,C,17
8/9/15 6:00:00 PM,C,17
8/9/15 6:30:00 PM,C,17
8/9/15 7:00:00 PM,C,17
8/9/15 7:30:00 PM,C,16.5
8/9/15 8:00:00 PM,C,16.5
8/9/15 8:30:00 PM,C,16.5
8/9/15 9:00:00 PM,C,16.5
8/9/15 9:30:00 PM,C,16.5
8/9/15 10:00:00 PM,C,16.5
8/9/15 10:30:00 PM,C,16.5
8/9/15 11:00:00 PM,C,16.5
8/9/15 11:30:00 PM,C,16.5
8/10/15 12:00:00 AM,C,16
8/10/15 12:30:00 AM,C,15.5
8/10/15 1:00:00 AM,C,15.5
8/10/15 1:30:00 AM,C,15.5
8/10/15 2:00:00 AM,C,15.5
8/10/15 2:30:00 AM,C,15.5
8/10/15 3:00:00 AM,C,15.5
8/10/15 3:30:00 AM,C,15.5
8/10/15 4:00:00 AM,C,16
8/10/15 4:30:00 AM,C,16.5
8/10/15 5:00:00 AM,C,16.5
8/10/15 5:30:00 AM,C,16.5
8/10/15 6:00:00 AM,C,16.5
8/10/15 6:30:00 AM,C,16.5
8/10/15 7:00:00 AM,C,16.5
8/10/15 7:30:00 AM,C,16.5
8/10/15 8:00:00 AM,C,16.5
8/10/15 8:30:00 AM,C,16.5
8/10/15 9:00:00 AM,C,16.5
8/10/15 9:30:00 AM,C,16.5
8/10/15 10:00:00 AM,C,16.5
8/10/15 10:30:00 AM,C,16.5
8/10/15 11:00:00 AM,C,16.5
8/10/15 11:30:00 AM,C,17
8/10/15 12:00:00 PM,C,17
8/10/15 12:30:00 PM,C,17
8/10/15 1:00:00 PM,C,17
8/10/15 1:30:00 PM,C,17.5
8/10/15 2:00:00 PM,C,17.5
8/10/15 2:30:00 PM,C,17.5
8/10/15 3:00:00 PM,C,17
8/10/15 3:30:00 PM,C,17
8/10/15 4:00:00 PM,C,17
8/10/15 4:30:00 PM,C,17
8/10/15 5:00:00 PM,C,17
8/10/15 5:30:00 PM,C,17
8/10/15 6:00:00 PM,C,16.5
8/10/15 6:30:00 PM,C,16.5
8/10/15 7:00:00 PM,C,16.5
8/10/15 7:30:00 PM,C,16.5
8/10/15 8:00:00 PM,C,16.5
8/10/15 8:30:00 PM,C,16.5
8/10/15 9:00:00 PM,C,16.5
8/10/15 9:30:00 PM,C,16
8/10/15 10:00:00 PM,C,16
8/10/15 10:30:00 PM,C,16.5
8/10/15 11:00:00 PM,C,16.5
8/10/15 11:30:00 PM,C,16.5
8/11/15 12:00:00 AM,C,16.5
8/11/15 12:30:00 AM,C,16
8/11/15 1:00:00 AM,C,16
8/11/15 1:30:00 AM,C,15.5
8/11/15 2:00:00 AM,C,16
8/11/15 2:30:00 AM,C,16
8/11/15 3:00:00 AM,C,15.5
8/11/15 3:30:00 AM,C,15.5
8/11/15 4:00:00 AM,C,15.5
8/11/15 4:30:00 AM,C,15.5
8/11/15 5:00:00 AM,C,15.5
8/11/15 5:30:00 AM,C,16.5
8/11/15 6:00:00 AM,C,16.5
8/11/15 6:30:00 AM,C,16.5
8/11/15 7:00:00 AM,C,16.5
8/11/15 7:30:00 AM,C,16.5
8/11/15 8:00:00 AM,C,16.5
8/11/15 8:30:00 AM,C,16.5
8/11/15 9:00:00 AM,C,16.5
8/11/15 9:30:00 AM,C,16.5
8/11/15 10:00:00 AM,C,17
8/11/15 10:30:00 AM,C,17
8/11/15 11:00:00 AM,C,17
8/11/15 11:30:00 AM,C,17.5
8/11/15 12:00:00 PM,C,17.5
8/11/15 12:30:00 PM,C,17.5
8/11/15 1:00:00 PM,C,17.5
8/11/15 1:30:00 PM,C,18
8/11/15 2:00:00 PM,C,18
8/11/15 2:30:00 PM,C,18
8/11/15 3:00:00 PM,C,18
8/11/15 3:30:00 PM,C,18
8/11/15 4:00:00 PM,C,18
8/11/15 4:30:00 PM,C,18
8/11/15 5:00:00 PM,C,17.5
8/11/15 5:30:00 PM,C,17.5
8/11/15 6:00:00 PM,C,17
8/11/15 6:30:00 PM,C,17
8/11/15 7:00:00 PM,C,17
8/11/15 7:30:00 PM,C,17
8/11/15 8:00:00 PM,C,16.5
8/11/15 8:30:00 PM,C,16.5
8/11/15 9:00:00 PM,C,16.5
8/11/15 9:30:00 PM,C,16.5
8/11/15 10:00:00 PM,C,16.5
8/11/15 10:30:00 PM,C,16.5
8/11/15 11:00:00 PM,C,16.5
8/11/15 11:30:00 PM,C,16.5
8/12/15 12:00:00 AM,C,16.5
8/12/15 12:30:00 AM,C,16.5
8/12/15 1:00:00 AM,C,15.5
8/12/15 1:30:00 AM,C,15
8/12/15 2:00:00 AM,C,14.5
8/12/15 2:30:00 AM,C,14.5
8/12/15 3:00:00 AM,C,14
8/12/15 3:30:00 AM,C,14
8/12/15 4:00:00 AM,C,13.5
8/12/15 4:30:00 AM,C,13.5
8/12/15 5:00:00 AM,C,13
8/12/15 5:30:00 AM,C,13.5
8/12/15 6:00:00 AM,C,16
8/12/15 6:30:00 AM,C,16
8/12/15 7:00:00 AM,C,16.5
8/12/15 7:30:00 AM,C,16.5
8/12/15 8:00:00 AM,C,16.5
8/12/15 8:30:00 AM,C,16.5
8/12/15 9:00:00 AM,C,16.5
8/12/15 9:30:00 AM,C,16.5
8/12/15 10:00:00 AM,C,17
8/12/15 10:30:00 AM,C,17
8/12/15 11:00:00 AM,C,17.5
8/12/15 11:30:00 AM,C,17.5
8/12/15 12:00:00 PM,C,18
8/12/15 12:30:00 PM,C,18
8/12/15 1:00:00 PM,C,18
8/12/15 1:30:00 PM,C,18.5
8/12/15 2:00:00 PM,C,18.5
8/12/15 2:30:00 PM,C,18.5
8/12/15 3:00:00 PM,C,18.5
8/12/15 3:30:00 PM,C,18.5
8/12/15 4:00:00 PM,C,18
8/12/15 4:30:00 PM,C,18
8/12/15 5:00:00 PM,C,17.5
8/12/15 5:30:00 PM,C,17.5
8/12/15 6:00:00 PM,C,17.5
8/12/15 6:30:00 PM,C,17.5
8/12/15 7:00:00 PM,C,17.5
8/12/15 7:30:00 PM,C,17
8/12/15 8:00:00 PM,C,17
8/12/15 8:30:00 PM,C,17
8/12/15 9:00:00 PM,C,17
8/12/15 9:30:00 PM,C,17
8/12/15 10:00:00 PM,C,17
8/12/15 10:30:00 PM,C,17
8/12/15 11:00:00 PM,C,17
8/12/15 11:30:00 PM,C,17
8/13/15 12:00:00 AM,C,17
8/13/15 12:30:00 AM,C,17
8/13/15 1:00:00 AM,C,17.5
8/13/15 1:30:00 AM,C,17
8/13/15 2:00:00 AM,C,17
8/13/15 2:30:00 AM,C,16.5
8/13/15 3:00:00 AM,C,17
8/13/15 3:30:00 AM,C,16.5
8/13/15 4:00:00 AM,C,16.5
8/13/15 4:30:00 AM,C,16.5
8/13/15 5:00:00 AM,C,16.5
8/13/15 5:30:00 AM,C,16.5
8/13/15 6:00:00 AM,C,16.5
8/13/15 6:30:00 AM,C,17
8/13/15 7:00:00 AM,C,17
8/13/15 7:30:00 AM,C,17
8/13/15 8:00:00 AM,C,17
8/13/15 8:30:00 AM,C,17
8/13/15 9:00:00 AM,C,17.5
8/13/15 9:30:00 AM,C,17.5
8/13/15 10:00:00 AM,C,17.5
8/13/15 10:30:00 AM,C,18
8/13/15 11:00:00 AM,C,18
8/13/15 11:30:00 AM,C,18
8/13/15 12:00:00 PM,C,18
8/13/15 12:30:00 PM,C,17.5
8/13/15 1:00:00 PM,C,17.5
8/13/15 1:30:00 PM,C,18
8/13/15 2:00:00 PM,C,18.5
8/13/15 2:30:00 PM,C,18.5
8/13/15 3:00:00 PM,C,19
8/13/15 3:30:00 PM,C,19
8/13/15 4:00:00 PM,C,19
8/13/15 4:30:00 PM,C,19
8/13/15 5:00:00 PM,C,18
8/13/15 5:30:00 PM,C,17.5
8/13/15 6:00:00 PM,C,17.5
8/13/15 6:30:00 PM,C,17.5
8/13/15 7:00:00 PM,C,17.5
8/13/15 7:30:00 PM,C,17.5
8/13/15 8:00:00 PM,C,17.5
8/13/15 8:30:00 PM,C,17
8/13/15 9:00:00 PM,C,17
8/13/15 9:30:00 PM,C,17
8/13/15 10:00:00 PM,C,17
8/13/15 10:30:00 PM,C,17
8/13/15 11:00:00 PM,C,17
8/13/15 11:30:00 PM,C,17
8/14/15 12:00:00 AM,C,17
8/14/15 12:30:00 AM,C,17
8/14/15 1:00:00 AM,C,17
8/14/15 1:30:00 AM,C,17
8/14/15 2:00:00 AM,C,16.5
8/14/15 2:30:00 AM,C,16
8/14/15 3:00:00 AM,C,15.5
8/14/15 3:30:00 AM,C,15.5
8/14/15 4:00:00 AM,C,15
8/14/15 4:30:00 AM,C,15
8/14/15 5:00:00 AM,C,15
8/14/15 5:30:00 AM,C,14.5
8/14/15 6:00:00 AM,C,15
8/14/15 6:30:00 AM,C,16
8/14/15 7:00:00 AM,C,17
8/14/15 7:30:00 AM,C,17
8/14/15 8:00:00 AM,C,17
8/14/15 8:30:00 AM,C,17.5
8/14/15 9:00:00 AM,C,17.5
8/14/15 9:30:00 AM,C,17.5
8/14/15 10:00:00 AM,C,17.5
8/14/15 10:30:00 AM,C,18
8/14/15 11:00:00 AM,C,18
8/14/15 11:30:00 AM,C,18
8/14/15 12:00:00 PM,C,18
8/14/15 12:30:00 PM,C,18
8/14/15 1:00:00 PM,C,18
8/14/15 1:30:00 PM,C,18.5
8/14/15 2:00:00 PM,C,18.5
8/14/15 2:30:00 PM,C,18.5
8/14/15 3:00:00 PM,C,18.5
8/14/15 3:30:00 PM,C,18
8/14/15 4:00:00 PM,C,17.5
8/14/15 4:30:00 PM,C,17.5
8/14/15 5:00:00 PM,C,17.5
8/14/15 5:30:00 PM,C,17
8/14/15 6:00:00 PM,C,17
8/14/15 6:30:00 PM,C,17
8/14/15 7:00:00 PM,C,17
8/14/15 7:30:00 PM,C,17
8/14/15 8:00:00 PM,C,17
8/14/15 8:30:00 PM,C,17
8/14/15 9:00:00 PM,C,17
8/14/15 9:30:00 PM,C,17
8/14/15 10:00:00 PM,C,16.5
8/14/15 10:30:00 PM,C,16.5
8/14/15 11:00:00 PM,C,16.5
8/14/15 11:30:00 PM,C,16.5
8/15/15 12:00:00 AM,C,16.5
8/15/15 12:30:00 AM,C,16.5
8/15/15 1:00:00 AM,C,16.5
8/15/15 1:30:00 AM,C,16.5
8/15/15 2:00:00 AM,C,16.5
8/15/15 2:30:00 AM,C,16.5
8/15/15 3:00:00 AM,C,16
8/15/15 3:30:00 AM,C,15
8/15/15 4:00:00 AM,C,15
8/15/15 4:30:00 AM,C,14.5
8/15/15 5:00:00 AM,C,14.5
8/15/15 5:30:00 AM,C,14.5
8/15/15 6:00:00 AM,C,15
8/15/15 6:30:00 AM,C,16
8/15/15 7:00:00 AM,C,16
8/15/15 7:30:00 AM,C,15.5
8/15/15 8:00:00 AM,C,16
