1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F00000030B57021
Is Mission Active?  true
Mission Start:  Sat Aug 01 00:15:00 PDT 2015
Sample Rate:  Every 30 minute(s)
Number of Mission Samples:  2997
Total Samples:  92656
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  70 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/15/15 2:45:00 AM,C,17
8/15/15 3:15:00 AM,C,17
8/15/15 3:45:00 AM,C,17
8/15/15 4:15:00 AM,C,17
8/15/15 4:45:00 AM,C,17
8/15/15 5:15:00 AM,C,17
8/15/15 5:45:00 AM,C,17
8/15/15 6:15:00 AM,C,17
8/15/15 6:45:00 AM,C,17
8/15/15 7:15:00 AM,C,17
8/15/15 7:45:00 AM,C,17
8/15/15 8:15:00 AM,C,17.5
8/15/15 8:45:00 AM,C,18
8/15/15 9:15:00 AM,C,18
8/15/15 9:45:00 AM,C,18
8/15/15 10:15:00 AM,C,17.5
8/15/15 10:45:00 AM,C,17.5
8/15/15 11:15:00 AM,C,21.5
8/15/15 11:45:00 AM,C,26
8/15/15 12:15:00 PM,C,28.5
8/15/15 12:45:00 PM,C,28.5
8/15/15 1:15:00 PM,C,24.5
8/15/15 1:45:00 PM,C,22
8/15/15 2:15:00 PM,C,21.5
8/15/15 2:45:00 PM,C,21.5
8/15/15 3:15:00 PM,C,21.5
8/15/15 3:45:00 PM,C,22
8/15/15 4:15:00 PM,C,22.5
8/15/15 4:45:00 PM,C,22.5
8/15/15 5:15:00 PM,C,23
8/15/15 5:45:00 PM,C,23
8/15/15 6:15:00 PM,C,23
8/15/15 6:45:00 PM,C,22.5
8/15/15 7:15:00 PM,C,22.5
8/15/15 7:45:00 PM,C,22
8/15/15 8:15:00 PM,C,21.5
8/15/15 8:45:00 PM,C,21
8/15/15 9:15:00 PM,C,20
8/15/15 9:45:00 PM,C,18.5
8/15/15 10:15:00 PM,C,18
8/15/15 10:45:00 PM,C,18
8/15/15 11:15:00 PM,C,18
8/15/15 11:45:00 PM,C,17.5
8/16/15 12:15:00 AM,C,17.5
8/16/15 12:45:00 AM,C,17.5
8/16/15 1:15:00 AM,C,17.5
8/16/15 1:45:00 AM,C,17
8/16/15 2:15:00 AM,C,17
8/16/15 2:45:00 AM,C,17
8/16/15 3:15:00 AM,C,17
8/16/15 3:45:00 AM,C,17
8/16/15 4:15:00 AM,C,17
8/16/15 4:45:00 AM,C,17
8/16/15 5:15:00 AM,C,17
8/16/15 5:45:00 AM,C,17
8/16/15 6:15:00 AM,C,17
8/16/15 6:45:00 AM,C,17
8/16/15 7:15:00 AM,C,17
8/16/15 7:45:00 AM,C,17
8/16/15 8:15:00 AM,C,17
8/16/15 8:45:00 AM,C,17.5
8/16/15 9:15:00 AM,C,17.5
8/16/15 9:45:00 AM,C,17.5
8/16/15 10:15:00 AM,C,17
8/16/15 10:45:00 AM,C,17
8/16/15 11:15:00 AM,C,20
8/16/15 11:45:00 AM,C,23
8/16/15 12:15:00 PM,C,23
8/16/15 12:45:00 PM,C,21.5
8/16/15 1:15:00 PM,C,20.5
8/16/15 1:45:00 PM,C,19
8/16/15 2:15:00 PM,C,18.5
8/16/15 2:45:00 PM,C,19
8/16/15 3:15:00 PM,C,19
8/16/15 3:45:00 PM,C,19.5
8/16/15 4:15:00 PM,C,20
8/16/15 4:45:00 PM,C,20.5
8/16/15 5:15:00 PM,C,20.5
8/16/15 5:45:00 PM,C,21
8/16/15 6:15:00 PM,C,21
8/16/15 6:45:00 PM,C,20.5
8/16/15 7:15:00 PM,C,20.5
8/16/15 7:45:00 PM,C,20
8/16/15 8:15:00 PM,C,20
8/16/15 8:45:00 PM,C,20
8/16/15 9:15:00 PM,C,19
8/16/15 9:45:00 PM,C,18.5
8/16/15 10:15:00 PM,C,18
8/16/15 10:45:00 PM,C,17.5
8/16/15 11:15:00 PM,C,17.5
8/16/15 11:45:00 PM,C,17
8/17/15 12:15:00 AM,C,16.5
8/17/15 12:45:00 AM,C,16.5
8/17/15 1:15:00 AM,C,17
8/17/15 1:45:00 AM,C,17
8/17/15 2:15:00 AM,C,17
8/17/15 2:45:00 AM,C,17
8/17/15 3:15:00 AM,C,17
8/17/15 3:45:00 AM,C,17
8/17/15 4:15:00 AM,C,17
8/17/15 4:45:00 AM,C,17
8/17/15 5:15:00 AM,C,17
8/17/15 5:45:00 AM,C,17
8/17/15 6:15:00 AM,C,17
8/17/15 6:45:00 AM,C,17
8/17/15 7:15:00 AM,C,17
8/17/15 7:45:00 AM,C,17
8/17/15 8:15:00 AM,C,17
8/17/15 8:45:00 AM,C,17.5
8/17/15 9:15:00 AM,C,17
8/17/15 9:45:00 AM,C,17
8/17/15 10:15:00 AM,C,17
8/17/15 10:45:00 AM,C,17
8/17/15 11:15:00 AM,C,18.5
8/17/15 11:45:00 AM,C,19
8/17/15 12:15:00 PM,C,19.5
8/17/15 12:45:00 PM,C,18.5
8/17/15 1:15:00 PM,C,17.5
8/17/15 1:45:00 PM,C,17.5
8/17/15 2:15:00 PM,C,17.5
8/17/15 2:45:00 PM,C,17.5
8/17/15 3:15:00 PM,C,17.5
8/17/15 3:45:00 PM,C,18
8/17/15 4:15:00 PM,C,18
8/17/15 4:45:00 PM,C,18
8/17/15 5:15:00 PM,C,18
8/17/15 5:45:00 PM,C,18
8/17/15 6:15:00 PM,C,18
8/17/15 6:45:00 PM,C,18
8/17/15 7:15:00 PM,C,18
8/17/15 7:45:00 PM,C,18
8/17/15 8:15:00 PM,C,17.5
8/17/15 8:45:00 PM,C,17.5
8/17/15 9:15:00 PM,C,17.5
8/17/15 9:45:00 PM,C,17
8/17/15 10:15:00 PM,C,17
8/17/15 10:45:00 PM,C,17
8/17/15 11:15:00 PM,C,17
8/17/15 11:45:00 PM,C,17
8/18/15 12:15:00 AM,C,16.5
8/18/15 12:45:00 AM,C,16.5
8/18/15 1:15:00 AM,C,16.5
8/18/15 1:45:00 AM,C,16.5
8/18/15 2:15:00 AM,C,16.5
8/18/15 2:45:00 AM,C,16.5
8/18/15 3:15:00 AM,C,16.5
8/18/15 3:45:00 AM,C,16.5
8/18/15 4:15:00 AM,C,16.5
8/18/15 4:45:00 AM,C,16.5
8/18/15 5:15:00 AM,C,16.5
8/18/15 5:45:00 AM,C,16.5
8/18/15 6:15:00 AM,C,16.5
8/18/15 6:45:00 AM,C,16.5
8/18/15 7:15:00 AM,C,16
8/18/15 7:45:00 AM,C,16
8/18/15 8:15:00 AM,C,16.5
8/18/15 8:45:00 AM,C,16.5
8/18/15 9:15:00 AM,C,17
8/18/15 9:45:00 AM,C,17
8/18/15 10:15:00 AM,C,17
8/18/15 10:45:00 AM,C,17
8/18/15 11:15:00 AM,C,18.5
8/18/15 11:45:00 AM,C,21
8/18/15 12:15:00 PM,C,21.5
8/18/15 12:45:00 PM,C,23
8/18/15 1:15:00 PM,C,18
8/18/15 1:45:00 PM,C,17.5
8/18/15 2:15:00 PM,C,17
8/18/15 2:45:00 PM,C,17
8/18/15 3:15:00 PM,C,17
8/18/15 3:45:00 PM,C,17
8/18/15 4:15:00 PM,C,17.5
8/18/15 4:45:00 PM,C,18
8/18/15 5:15:00 PM,C,18
8/18/15 5:45:00 PM,C,18
8/18/15 6:15:00 PM,C,18
8/18/15 6:45:00 PM,C,18
8/18/15 7:15:00 PM,C,18
8/18/15 7:45:00 PM,C,18
8/18/15 8:15:00 PM,C,18
8/18/15 8:45:00 PM,C,18
8/18/15 9:15:00 PM,C,18
8/18/15 9:45:00 PM,C,18
8/18/15 10:15:00 PM,C,18
8/18/15 10:45:00 PM,C,17
8/18/15 11:15:00 PM,C,17
8/18/15 11:45:00 PM,C,17
8/19/15 12:15:00 AM,C,17
8/19/15 12:45:00 AM,C,16.5
8/19/15 1:15:00 AM,C,16.5
8/19/15 1:45:00 AM,C,16.5
8/19/15 2:15:00 AM,C,16.5
8/19/15 2:45:00 AM,C,16.5
8/19/15 3:15:00 AM,C,16.5
8/19/15 3:45:00 AM,C,16.5
8/19/15 4:15:00 AM,C,16.5
8/19/15 4:45:00 AM,C,16.5
8/19/15 5:15:00 AM,C,16.5
8/19/15 5:45:00 AM,C,16.5
8/19/15 6:15:00 AM,C,16.5
8/19/15 6:45:00 AM,C,16.5
8/19/15 7:15:00 AM,C,16.5
8/19/15 7:45:00 AM,C,17
8/19/15 8:15:00 AM,C,17
8/19/15 8:45:00 AM,C,17
8/19/15 9:15:00 AM,C,16.5
8/19/15 9:45:00 AM,C,17
8/19/15 10:15:00 AM,C,17
8/19/15 10:45:00 AM,C,17
8/19/15 11:15:00 AM,C,19.5
8/19/15 11:45:00 AM,C,25
8/19/15 12:15:00 PM,C,25.5
8/19/15 12:45:00 PM,C,24.5
8/19/15 1:15:00 PM,C,21
8/19/15 1:45:00 PM,C,19
8/19/15 2:15:00 PM,C,18.5
8/19/15 2:45:00 PM,C,19
8/19/15 3:15:00 PM,C,18.5
8/19/15 3:45:00 PM,C,19
8/19/15 4:15:00 PM,C,19
8/19/15 4:45:00 PM,C,19
8/19/15 5:15:00 PM,C,19
8/19/15 5:45:00 PM,C,19
8/19/15 6:15:00 PM,C,19
8/19/15 6:45:00 PM,C,18.5
8/19/15 7:15:00 PM,C,18.5
8/19/15 7:45:00 PM,C,18.5
8/19/15 8:15:00 PM,C,18.5
8/19/15 8:45:00 PM,C,18.5
8/19/15 9:15:00 PM,C,18.5
8/19/15 9:45:00 PM,C,18.5
8/19/15 10:15:00 PM,C,18.5
8/19/15 10:45:00 PM,C,18.5
8/19/15 11:15:00 PM,C,18.5
8/19/15 11:45:00 PM,C,18.5
8/20/15 12:15:00 AM,C,18
8/20/15 12:45:00 AM,C,18
8/20/15 1:15:00 AM,C,18
8/20/15 1:45:00 AM,C,17.5
8/20/15 2:15:00 AM,C,17.5
8/20/15 2:45:00 AM,C,17.5
8/20/15 3:15:00 AM,C,17.5
8/20/15 3:45:00 AM,C,17.5
8/20/15 4:15:00 AM,C,17.5
8/20/15 4:45:00 AM,C,17.5
8/20/15 5:15:00 AM,C,17.5
8/20/15 5:45:00 AM,C,17.5
8/20/15 6:15:00 AM,C,17.5
8/20/15 6:45:00 AM,C,17.5
8/20/15 7:15:00 AM,C,17.5
8/20/15 7:45:00 AM,C,17.5
8/20/15 8:15:00 AM,C,17.5
8/20/15 8:45:00 AM,C,17.5
8/20/15 9:15:00 AM,C,18
8/20/15 9:45:00 AM,C,18
8/20/15 10:15:00 AM,C,18.5
8/20/15 10:45:00 AM,C,18.5
8/20/15 11:15:00 AM,C,19.5
8/20/15 11:45:00 AM,C,22
8/20/15 12:15:00 PM,C,22.5
8/20/15 12:45:00 PM,C,20.5
8/20/15 1:15:00 PM,C,19.5
8/20/15 1:45:00 PM,C,17.5
8/20/15 2:15:00 PM,C,17.5
8/20/15 2:45:00 PM,C,17.5
8/20/15 3:15:00 PM,C,17.5
8/20/15 3:45:00 PM,C,17
8/20/15 4:15:00 PM,C,17
8/20/15 4:45:00 PM,C,17
8/20/15 5:15:00 PM,C,17
8/20/15 5:45:00 PM,C,17
8/20/15 6:15:00 PM,C,16.5
8/20/15 6:45:00 PM,C,16.5
8/20/15 7:15:00 PM,C,16.5
8/20/15 7:45:00 PM,C,16.5
8/20/15 8:15:00 PM,C,16.5
8/20/15 8:45:00 PM,C,16.5
8/20/15 9:15:00 PM,C,17
8/20/15 9:45:00 PM,C,17
8/20/15 10:15:00 PM,C,17
8/20/15 10:45:00 PM,C,17
8/20/15 11:15:00 PM,C,17
8/20/15 11:45:00 PM,C,17
8/21/15 12:15:00 AM,C,17
8/21/15 12:45:00 AM,C,17
8/21/15 1:15:00 AM,C,17
8/21/15 1:45:00 AM,C,17
8/21/15 2:15:00 AM,C,17
8/21/15 2:45:00 AM,C,16.5
8/21/15 3:15:00 AM,C,16.5
8/21/15 3:45:00 AM,C,16.5
8/21/15 4:15:00 AM,C,16.5
8/21/15 4:45:00 AM,C,16.5
8/21/15 5:15:00 AM,C,16.5
8/21/15 5:45:00 AM,C,16.5
8/21/15 6:15:00 AM,C,16.5
8/21/15 6:45:00 AM,C,16.5
8/21/15 7:15:00 AM,C,16.5
8/21/15 7:45:00 AM,C,16.5
8/21/15 8:15:00 AM,C,16.5
8/21/15 8:45:00 AM,C,17
8/21/15 9:15:00 AM,C,17
8/21/15 9:45:00 AM,C,17
8/21/15 10:15:00 AM,C,17
8/21/15 10:45:00 AM,C,17.5
8/21/15 11:15:00 AM,C,17.5
8/21/15 11:45:00 AM,C,18
8/21/15 12:15:00 PM,C,18
8/21/15 12:45:00 PM,C,17.5
8/21/15 1:15:00 PM,C,17.5
8/21/15 1:45:00 PM,C,17.5
8/21/15 2:15:00 PM,C,17
8/21/15 2:45:00 PM,C,17
8/21/15 3:15:00 PM,C,17
8/21/15 3:45:00 PM,C,17
8/21/15 4:15:00 PM,C,16.5
8/21/15 4:45:00 PM,C,16.5
8/21/15 5:15:00 PM,C,16.5
8/21/15 5:45:00 PM,C,16.5
8/21/15 6:15:00 PM,C,16.5
8/21/15 6:45:00 PM,C,16.5
8/21/15 7:15:00 PM,C,16.5
8/21/15 7:45:00 PM,C,16
8/21/15 8:15:00 PM,C,16
8/21/15 8:45:00 PM,C,16.5
8/21/15 9:15:00 PM,C,16.5
8/21/15 9:45:00 PM,C,16.5
8/21/15 10:15:00 PM,C,16.5
8/21/15 10:45:00 PM,C,16.5
8/21/15 11:15:00 PM,C,16.5
8/21/15 11:45:00 PM,C,16.5
8/22/15 12:15:00 AM,C,16.5
8/22/15 12:45:00 AM,C,16.5
8/22/15 1:15:00 AM,C,16.5
8/22/15 1:45:00 AM,C,16.5
8/22/15 2:15:00 AM,C,16
8/22/15 2:45:00 AM,C,16
8/22/15 3:15:00 AM,C,16.5
8/22/15 3:45:00 AM,C,16.5
8/22/15 4:15:00 AM,C,16.5
8/22/15 4:45:00 AM,C,16.5
8/22/15 5:15:00 AM,C,16.5
8/22/15 5:45:00 AM,C,16.5
8/22/15 6:15:00 AM,C,16.5
8/22/15 6:45:00 AM,C,16.5
8/22/15 7:15:00 AM,C,16.5
8/22/15 7:45:00 AM,C,16.5
8/22/15 8:15:00 AM,C,16.5
8/22/15 8:45:00 AM,C,16.5
8/22/15 9:15:00 AM,C,16.5
8/22/15 9:45:00 AM,C,17
8/22/15 10:15:00 AM,C,17.5
8/22/15 10:45:00 AM,C,18
8/22/15 11:15:00 AM,C,18.5
8/22/15 11:45:00 AM,C,19
8/22/15 12:15:00 PM,C,21.5
8/22/15 12:45:00 PM,C,23
8/22/15 1:15:00 PM,C,19.5
8/22/15 1:45:00 PM,C,18.5
8/22/15 2:15:00 PM,C,18
8/22/15 2:45:00 PM,C,17.5
8/22/15 3:15:00 PM,C,17
8/22/15 3:45:00 PM,C,17
8/22/15 4:15:00 PM,C,17
8/22/15 4:45:00 PM,C,17
8/22/15 5:15:00 PM,C,17
8/22/15 5:45:00 PM,C,17
8/22/15 6:15:00 PM,C,16.5
8/22/15 6:45:00 PM,C,16.5
8/22/15 7:15:00 PM,C,16.5
8/22/15 7:45:00 PM,C,16.5
8/22/15 8:15:00 PM,C,16.5
8/22/15 8:45:00 PM,C,16.5
8/22/15 9:15:00 PM,C,16.5
8/22/15 9:45:00 PM,C,16.5
8/22/15 10:15:00 PM,C,16.5
8/22/15 10:45:00 PM,C,16.5
8/22/15 11:15:00 PM,C,16.5
8/22/15 11:45:00 PM,C,16.5
8/23/15 12:15:00 AM,C,16.5
8/23/15 12:45:00 AM,C,16.5
8/23/15 1:15:00 AM,C,16.5
8/23/15 1:45:00 AM,C,16.5
8/23/15 2:15:00 AM,C,16.5
8/23/15 2:45:00 AM,C,16.5
8/23/15 3:15:00 AM,C,16.5
8/23/15 3:45:00 AM,C,16.5
8/23/15 4:15:00 AM,C,16.5
8/23/15 4:45:00 AM,C,16.5
8/23/15 5:15:00 AM,C,16.5
8/23/15 5:45:00 AM,C,16
8/23/15 6:15:00 AM,C,16
8/23/15 6:45:00 AM,C,16.5
8/23/15 7:15:00 AM,C,16.5
8/23/15 7:45:00 AM,C,16.5
8/23/15 8:15:00 AM,C,17
8/23/15 8:45:00 AM,C,17
8/23/15 9:15:00 AM,C,17
8/23/15 9:45:00 AM,C,17
8/23/15 10:15:00 AM,C,16.5
8/23/15 10:45:00 AM,C,16.5
8/23/15 11:15:00 AM,C,18
8/23/15 11:45:00 AM,C,24
8/23/15 12:15:00 PM,C,25.5
8/23/15 12:45:00 PM,C,25.5
8/23/15 1:15:00 PM,C,21.5
8/23/15 1:45:00 PM,C,20
8/23/15 2:15:00 PM,C,19
8/23/15 2:45:00 PM,C,18.5
8/23/15 3:15:00 PM,C,18.5
8/23/15 3:45:00 PM,C,18
8/23/15 4:15:00 PM,C,18
8/23/15 4:45:00 PM,C,18
8/23/15 5:15:00 PM,C,18
8/23/15 5:45:00 PM,C,18
8/23/15 6:15:00 PM,C,18
8/23/15 6:45:00 PM,C,18
8/23/15 7:15:00 PM,C,18
8/23/15 7:45:00 PM,C,18
8/23/15 8:15:00 PM,C,18
8/23/15 8:45:00 PM,C,18
8/23/15 9:15:00 PM,C,17.5
8/23/15 9:45:00 PM,C,17.5
8/23/15 10:15:00 PM,C,17.5
8/23/15 10:45:00 PM,C,17
8/23/15 11:15:00 PM,C,17
8/23/15 11:45:00 PM,C,17
8/24/15 12:15:00 AM,C,17
8/24/15 12:45:00 AM,C,17
8/24/15 1:15:00 AM,C,17
8/24/15 1:45:00 AM,C,16.5
8/24/15 2:15:00 AM,C,17
8/24/15 2:45:00 AM,C,16.5
8/24/15 3:15:00 AM,C,16.5
8/24/15 3:45:00 AM,C,16.5
8/24/15 4:15:00 AM,C,16.5
8/24/15 4:45:00 AM,C,16.5
8/24/15 5:15:00 AM,C,16.5
8/24/15 5:45:00 AM,C,16.5
8/24/15 6:15:00 AM,C,16.5
8/24/15 6:45:00 AM,C,16.5
8/24/15 7:15:00 AM,C,16.5
8/24/15 7:45:00 AM,C,17
8/24/15 8:15:00 AM,C,17
8/24/15 8:45:00 AM,C,17
8/24/15 9:15:00 AM,C,17.5
8/24/15 9:45:00 AM,C,17
8/24/15 10:15:00 AM,C,17
8/24/15 10:45:00 AM,C,17
8/24/15 11:15:00 AM,C,18.5
8/24/15 11:45:00 AM,C,23.5
8/24/15 12:15:00 PM,C,25.5
8/24/15 12:45:00 PM,C,26
8/24/15 1:15:00 PM,C,22
8/24/15 1:45:00 PM,C,20
8/24/15 2:15:00 PM,C,19.5
8/24/15 2:45:00 PM,C,19.5
8/24/15 3:15:00 PM,C,19.5
8/24/15 3:45:00 PM,C,19.5
8/24/15 4:15:00 PM,C,19
8/24/15 4:45:00 PM,C,18.5
8/24/15 5:15:00 PM,C,18.5
8/24/15 5:45:00 PM,C,18
8/24/15 6:15:00 PM,C,18
8/24/15 6:45:00 PM,C,17.5
8/24/15 7:15:00 PM,C,17.5
8/24/15 7:45:00 PM,C,17.5
8/24/15 8:15:00 PM,C,17.5
8/24/15 8:45:00 PM,C,17.5
8/24/15 9:15:00 PM,C,17.5
8/24/15 9:45:00 PM,C,17
8/24/15 10:15:00 PM,C,17
8/24/15 10:45:00 PM,C,17
8/24/15 11:15:00 PM,C,17
8/24/15 11:45:00 PM,C,17
8/25/15 12:15:00 AM,C,17
8/25/15 12:45:00 AM,C,17
8/25/15 1:15:00 AM,C,17
8/25/15 1:45:00 AM,C,16.5
8/25/15 2:15:00 AM,C,16.5
8/25/15 2:45:00 AM,C,16.5
8/25/15 3:15:00 AM,C,16.5
8/25/15 3:45:00 AM,C,16.5
8/25/15 4:15:00 AM,C,16.5
8/25/15 4:45:00 AM,C,16.5
8/25/15 5:15:00 AM,C,16.5
8/25/15 5:45:00 AM,C,16.5
8/25/15 6:15:00 AM,C,16.5
8/25/15 6:45:00 AM,C,16.5
8/25/15 7:15:00 AM,C,16.5
8/25/15 7:45:00 AM,C,17
8/25/15 8:15:00 AM,C,16.5
8/25/15 8:45:00 AM,C,17
8/25/15 9:15:00 AM,C,17
8/25/15 9:45:00 AM,C,17.5
8/25/15 10:15:00 AM,C,17.5
8/25/15 10:45:00 AM,C,17.5
8/25/15 11:15:00 AM,C,18
8/25/15 11:45:00 AM,C,24
8/25/15 12:15:00 PM,C,25.5
8/25/15 12:45:00 PM,C,26
8/25/15 1:15:00 PM,C,21.5
8/25/15 1:45:00 PM,C,20
8/25/15 2:15:00 PM,C,19.5
8/25/15 2:45:00 PM,C,19.5
8/25/15 3:15:00 PM,C,19.5
8/25/15 3:45:00 PM,C,19
8/25/15 4:15:00 PM,C,18.5
8/25/15 4:45:00 PM,C,18
8/25/15 5:15:00 PM,C,18
8/25/15 5:45:00 PM,C,17.5
8/25/15 6:15:00 PM,C,17.5
8/25/15 6:45:00 PM,C,17.5
8/25/15 7:15:00 PM,C,17.5
8/25/15 7:45:00 PM,C,17
8/25/15 8:15:00 PM,C,17
8/25/15 8:45:00 PM,C,17
8/25/15 9:15:00 PM,C,17
8/25/15 9:45:00 PM,C,17
8/25/15 10:15:00 PM,C,16.5
8/25/15 10:45:00 PM,C,16.5
8/25/15 11:15:00 PM,C,16
8/25/15 11:45:00 PM,C,16
8/26/15 12:15:00 AM,C,16
8/26/15 12:45:00 AM,C,16
8/26/15 1:15:00 AM,C,16
8/26/15 1:45:00 AM,C,16
8/26/15 2:15:00 AM,C,16
8/26/15 2:45:00 AM,C,16
8/26/15 3:15:00 AM,C,16
8/26/15 3:45:00 AM,C,16
8/26/15 4:15:00 AM,C,16
8/26/15 4:45:00 AM,C,16
8/26/15 5:15:00 AM,C,16
8/26/15 5:45:00 AM,C,16
8/26/15 6:15:00 AM,C,16
8/26/15 6:45:00 AM,C,16
8/26/15 7:15:00 AM,C,16
8/26/15 7:45:00 AM,C,16
8/26/15 8:15:00 AM,C,16.5
8/26/15 8:45:00 AM,C,16.5
8/26/15 9:15:00 AM,C,16.5
8/26/15 9:45:00 AM,C,17
8/26/15 10:15:00 AM,C,17.5
8/26/15 10:45:00 AM,C,17.5
8/26/15 11:15:00 AM,C,17.5
8/26/15 11:45:00 AM,C,23.5
8/26/15 12:15:00 PM,C,24.5
8/26/15 12:45:00 PM,C,25
8/26/15 1:15:00 PM,C,21
8/26/15 1:45:00 PM,C,20
8/26/15 2:15:00 PM,C,19.5
8/26/15 2:45:00 PM,C,19.5
8/26/15 3:15:00 PM,C,19.5
8/26/15 3:45:00 PM,C,19.5
8/26/15 4:15:00 PM,C,19
8/26/15 4:45:00 PM,C,18.5
8/26/15 5:15:00 PM,C,18.5
8/26/15 5:45:00 PM,C,18
8/26/15 6:15:00 PM,C,17.5
8/26/15 6:45:00 PM,C,17
8/26/15 7:15:00 PM,C,16.5
8/26/15 7:45:00 PM,C,16.5
8/26/15 8:15:00 PM,C,16.5
8/26/15 8:45:00 PM,C,17
8/26/15 9:15:00 PM,C,16.5
8/26/15 9:45:00 PM,C,16.5
8/26/15 10:15:00 PM,C,16.5
8/26/15 10:45:00 PM,C,16.5
8/26/15 11:15:00 PM,C,16.5
8/26/15 11:45:00 PM,C,16.5
8/27/15 12:15:00 AM,C,16.5
8/27/15 12:45:00 AM,C,16.5
8/27/15 1:15:00 AM,C,16.5
8/27/15 1:45:00 AM,C,16.5
8/27/15 2:15:00 AM,C,16.5
8/27/15 2:45:00 AM,C,16.5
8/27/15 3:15:00 AM,C,16.5
8/27/15 3:45:00 AM,C,16.5
8/27/15 4:15:00 AM,C,16
8/27/15 4:45:00 AM,C,16
8/27/15 5:15:00 AM,C,16
8/27/15 5:45:00 AM,C,16
8/27/15 6:15:00 AM,C,16
8/27/15 6:45:00 AM,C,16
8/27/15 7:15:00 AM,C,16.5
8/27/15 7:45:00 AM,C,16.5
8/27/15 8:15:00 AM,C,16.5
8/27/15 8:45:00 AM,C,16.5
8/27/15 9:15:00 AM,C,16.5
8/27/15 9:45:00 AM,C,16.5
8/27/15 10:15:00 AM,C,16.5
8/27/15 10:45:00 AM,C,17
8/27/15 11:15:00 AM,C,17.5
8/27/15 11:45:00 AM,C,23.5
8/27/15 12:15:00 PM,C,25.5
8/27/15 12:45:00 PM,C,26
8/27/15 1:15:00 PM,C,22
8/27/15 1:45:00 PM,C,20.5
8/27/15 2:15:00 PM,C,20
8/27/15 2:45:00 PM,C,20
8/27/15 3:15:00 PM,C,20.5
8/27/15 3:45:00 PM,C,21
8/27/15 4:15:00 PM,C,21.5
8/27/15 4:45:00 PM,C,22
8/27/15 5:15:00 PM,C,21.5
8/27/15 5:45:00 PM,C,20
8/27/15 6:15:00 PM,C,18.5
8/27/15 6:45:00 PM,C,18
8/27/15 7:15:00 PM,C,17.5
8/27/15 7:45:00 PM,C,17.5
8/27/15 8:15:00 PM,C,17.5
8/27/15 8:45:00 PM,C,17
8/27/15 9:15:00 PM,C,17.5
8/27/15 9:45:00 PM,C,17.5
8/27/15 10:15:00 PM,C,17
8/27/15 10:45:00 PM,C,17.5
8/27/15 11:15:00 PM,C,17
8/27/15 11:45:00 PM,C,17
8/28/15 12:15:00 AM,C,17
8/28/15 12:45:00 AM,C,17
8/28/15 1:15:00 AM,C,17
8/28/15 1:45:00 AM,C,17
8/28/15 2:15:00 AM,C,17
8/28/15 2:45:00 AM,C,17
8/28/15 3:15:00 AM,C,17
8/28/15 3:45:00 AM,C,17
8/28/15 4:15:00 AM,C,16.5
8/28/15 4:45:00 AM,C,16.5
8/28/15 5:15:00 AM,C,16.5
8/28/15 5:45:00 AM,C,16.5
8/28/15 6:15:00 AM,C,16.5
8/28/15 6:45:00 AM,C,17
8/28/15 7:15:00 AM,C,17
8/28/15 7:45:00 AM,C,17
8/28/15 8:15:00 AM,C,17
8/28/15 8:45:00 AM,C,16.5
8/28/15 9:15:00 AM,C,17
8/28/15 9:45:00 AM,C,17
8/28/15 10:15:00 AM,C,17
8/28/15 10:45:00 AM,C,17
8/28/15 11:15:00 AM,C,18
8/28/15 11:45:00 AM,C,25
8/28/15 12:15:00 PM,C,26.5
8/28/15 12:45:00 PM,C,27
8/28/15 1:15:00 PM,C,22.5
8/28/15 1:45:00 PM,C,21.5
8/28/15 2:15:00 PM,C,21.5
8/28/15 2:45:00 PM,C,21.5
8/28/15 3:15:00 PM,C,21.5
8/28/15 3:45:00 PM,C,21.5
8/28/15 4:15:00 PM,C,21.5
8/28/15 4:45:00 PM,C,21.5
8/28/15 5:15:00 PM,C,21.5
8/28/15 5:45:00 PM,C,21.5
8/28/15 6:15:00 PM,C,21
8/28/15 6:45:00 PM,C,20.5
8/28/15 7:15:00 PM,C,19.5
8/28/15 7:45:00 PM,C,19
8/28/15 8:15:00 PM,C,18.5
8/28/15 8:45:00 PM,C,18.5
8/28/15 9:15:00 PM,C,18.5
8/28/15 9:45:00 PM,C,18.5
8/28/15 10:15:00 PM,C,18.5
8/28/15 10:45:00 PM,C,18.5
8/28/15 11:15:00 PM,C,18.5
8/28/15 11:45:00 PM,C,18.5
8/29/15 12:15:00 AM,C,18.5
8/29/15 12:45:00 AM,C,18.5
8/29/15 1:15:00 AM,C,18
8/29/15 1:45:00 AM,C,18
8/29/15 2:15:00 AM,C,18
8/29/15 2:45:00 AM,C,18
8/29/15 3:15:00 AM,C,18
8/29/15 3:45:00 AM,C,18
8/29/15 4:15:00 AM,C,18
8/29/15 4:45:00 AM,C,18
8/29/15 5:15:00 AM,C,18
8/29/15 5:45:00 AM,C,18
8/29/15 6:15:00 AM,C,18
8/29/15 6:45:00 AM,C,18
8/29/15 7:15:00 AM,C,18
8/29/15 7:45:00 AM,C,18.5
8/29/15 8:15:00 AM,C,18.5
8/29/15 8:45:00 AM,C,18.5
8/29/15 9:15:00 AM,C,18.5
