"","size1mm","year","breeding","population","province","figure"
"3146",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3147",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3148",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3149",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3150",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3151",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3152",32,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3153",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3154",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3155",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3156",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3157",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3158",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3159",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3160",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3161",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3162",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3163",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3164",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3165",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3166",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3167",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3168",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3169",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3170",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3171",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3172",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3173",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3174",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3175",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3176",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3177",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3178",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3179",33,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3180",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3181",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3182",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3183",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3184",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3185",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3186",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3187",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3188",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3189",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3190",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3191",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3192",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3193",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3194",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3195",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3196",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3197",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3198",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3199",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3200",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3201",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3202",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3203",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3204",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3205",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3206",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3207",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3208",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3209",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3210",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3211",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3212",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3213",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3214",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3215",34,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3216",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3217",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3218",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3219",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3220",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3221",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3222",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3223",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3224",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3225",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3226",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3227",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3228",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3229",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3230",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3231",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3232",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3233",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3234",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3235",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3236",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3237",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3238",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3239",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3240",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3241",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3242",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3243",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3244",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3245",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3246",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3247",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3248",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3249",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3250",35,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3251",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3252",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3253",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3254",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3255",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3256",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3257",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3258",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3259",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3260",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3261",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3262",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3263",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3264",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3265",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3266",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3267",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3268",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3269",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3270",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3271",36,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3272",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3273",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3274",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3275",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3276",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3277",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3278",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3279",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3280",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3281",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3282",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3283",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3284",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3285",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3286",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3287",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3288",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3289",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3290",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3291",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3292",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3293",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3294",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3295",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3296",37,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3297",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3298",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3299",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3300",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3301",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3302",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3303",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3304",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3305",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3306",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3307",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3308",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3309",38,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3310",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3311",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3312",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3313",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3314",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3315",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3316",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3317",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3318",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3319",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3320",39,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3321",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3322",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3323",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3324",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3325",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3326",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3327",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3328",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3329",40,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3330",41,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3331",41,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3332",41,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3333",41,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3334",41,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3335",42,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3336",42,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3337",42,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3338",43,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3339",43,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3340",43,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3341",44,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3342",44,1971,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3343",9,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3344",10,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3345",10,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3346",10,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3347",10,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3348",10,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3349",11,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3350",11,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3351",12,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3352",12,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3353",12,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3354",12,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3355",13,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3356",13,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3357",13,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3358",13,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3359",13,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3360",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3361",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3362",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3363",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3364",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3365",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3366",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3367",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3368",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3369",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3370",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3371",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3372",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3373",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3374",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3375",14,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3376",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3377",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3378",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3379",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3380",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3381",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3382",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3383",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3384",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3385",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3386",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3387",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3388",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3389",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3390",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3391",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3392",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3393",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3394",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3395",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3396",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3397",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3398",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3399",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3400",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3401",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3402",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3403",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3404",15,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3405",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3406",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3407",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3408",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3409",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3410",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3411",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3412",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3413",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3414",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3415",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3416",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3417",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3418",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"3419",16,1972,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
